pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,Length.mat,10.TM4Aligned.sortedByCoord.out.mat,11.TM5Aligned.sortedByCoord.out.mat,12.TM6Aligned.sortedByCoord.out.mat,1.TF1Aligned.sortedByCoord.out.mat,2.TF2Aligned.sortedByCoord.out.mat,3.TF3Aligned.sortedByCoord.out.mat,4.TF4Aligned.sortedByCoord.out.mat,5.TF5Aligned.sortedByCoord.out.mat,6.TF6Aligned.sortedByCoord.out.mat,7.TM1Aligned.sortedByCoord.out.mat,8.TM2Aligned.sortedByCoord.out.mat,9.TM3Aligned.sortedByCoord.out.mat,Length.pat,10.TM4Aligned.sortedByCoord.out.pat,11.TM5Aligned.sortedByCoord.out.pat,12.TM6Aligned.sortedByCoord.out.pat,1.TF1Aligned.sortedByCoord.out.pat,2.TF2Aligned.sortedByCoord.out.pat,3.TF3Aligned.sortedByCoord.out.pat,4.TF4Aligned.sortedByCoord.out.pat,5.TF5Aligned.sortedByCoord.out.pat,6.TF6Aligned.sortedByCoord.out.pat,7.TM1Aligned.sortedByCoord.out.pat,8.TM2Aligned.sortedByCoord.out.pat,9.TM3Aligned.sortedByCoord.out.pat
TX_maternal_00020372_TX_paternal_00020148,TX_maternal_00020372,TX_paternal_00020148,X,Y,226512335,35844333,226516338,35848334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1866,244,373,356,230,188,237,199,195,297,265,337,269
TX_maternal_00020375_TX_paternal_00020147,TX_maternal_00020375,TX_paternal_00020147,X,Y,226606409,35754298,226608512,35756406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685,104,124,189,114,125,109,97,75,156,144,228,122
TX_maternal_00020376_TX_paternal_00020142,TX_maternal_00020376,TX_paternal_00020142,X,Y,226692883,35628697,226695117,35635425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095,76,112,124,131,107,112,77,82,119,128,188,110
TX_maternal_00020377_TX_paternal_00020141,TX_maternal_00020377,TX_paternal_00020141,X,Y,226775560,35526178,226780376,35529753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,118,94,110,48,86,87,69,21,157,101,145,69
TX_maternal_00020378_TX_paternal_00020140,TX_maternal_00020378,TX_paternal_00020140,X,Y,226804779,35484318,226805319,35484859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020379_TX_paternal_00020138,TX_maternal_00020379,TX_paternal_00020138,X,Y,226810184,35472185,226819717,35480224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,867,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020380_TX_paternal_00020137,TX_maternal_00020380,TX_paternal_00020137,X,Y,226825551,35464168,226827054,35465318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020381_TX_paternal_00020136,TX_maternal_00020381,TX_paternal_00020136,X,Y,226972046,35334954,226978262,35339597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1090,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020384_TX_paternal_00020134,TX_maternal_00020384,TX_paternal_00020134,X,Y,227033685,35300293,227037015,35303622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2950,1,25,15,8,0,2,27,0,0,2,34,2
TX_maternal_00020385_TX_paternal_00020133,TX_maternal_00020385,TX_paternal_00020133,X,Y,227155079,35200087,227156602,35201610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,25,71,51,59,59,145,176,168,7,340,282,73
TX_maternal_00020387_TX_paternal_00020131,TX_maternal_00020387,TX_paternal_00020131,X,Y,227205723,35151090,227206598,35151637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528,0,0,3,0,0,0,18,0,0,0,0,0
TX_maternal_00020389_TX_paternal_00020130,TX_maternal_00020389,TX_paternal_00020130,X,Y,227393122,34903665,227395366,34904871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,833,40,13,28,7,56,18,2,4,19,122,85,43
TX_maternal_00020390_TX_paternal_00020128,TX_maternal_00020390,TX_paternal_00020128,X,Y,227455657,34848037,227456988,34849374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,882,3,2,22,1,1,5,2,33,9,8,9,15
TX_maternal_00020391_TX_paternal_00020127,TX_maternal_00020391,TX_paternal_00020127,X,Y,227458971,34843474,227461824,34845716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1799,11,2,3,2,21,1,1,2,4,23,21,3
TX_maternal_00020392_TX_paternal_00020126,TX_maternal_00020392,TX_paternal_00020126,X,Y,227462037,34838002,227467654,34843261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,983,189,184,319,183,312,154,81,48,344,186,256,157
TX_maternal_00020393_TX_paternal_00020125,TX_maternal_00020393,TX_paternal_00020125,X,Y,227470489,34832337,227473448,34834506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347,896,1612,1275,1029,1166,1002,2142,1367,790,1474,1512,1361
TX_maternal_00020394_TX_paternal_00020124,TX_maternal_00020394,TX_paternal_00020124,X,Y,227547977,34764109,227551127,34768038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2115,3054,3515,3719,1545,3592,2987,3933,2568,2523,2849,5490,5415
TX_maternal_00020396_TX_paternal_00020118,TX_maternal_00020396,TX_paternal_00020118,X,Y,227583904,34727045,227584927,34727817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020398_TX_paternal_00020115,TX_maternal_00020398,TX_paternal_00020115,X,Y,227724515,34462022,227727700,34464582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005,152,131,163,85,109,87,134,74,181,157,220,197
TX_maternal_00020400_TX_paternal_00020114,TX_maternal_00020400,TX_paternal_00020114,X,Y,227729878,34455987,227733188,34459297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944,83,342,279,89,180,67,110,43,189,13,515,153
TX_maternal_00020401_TX_paternal_00020112,TX_maternal_00020401,TX_paternal_00020112,X,Y,227735020,34445561,227736565,34451679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,707,3,11,28,12,20,19,22,36,1,65,40,33
TX_maternal_00020402_TX_paternal_00020111,TX_maternal_00020402,TX_paternal_00020111,X,Y,227785821,34401531,227789925,34405630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,10,8,26,11,10,15,27,35,28,9,80,18
TX_maternal_00020403_TX_paternal_00020110,TX_maternal_00020403,TX_paternal_00020110,X,Y,227816699,34371780,227817754,34372401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020404_TX_paternal_00020108,TX_maternal_00020404,TX_paternal_00020108,X,Y,227838226,34329997,227842667,34334525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1914,193,179,210,42,60,55,44,129,105,88,415,179
TX_maternal_00020405_TX_paternal_00020107,TX_maternal_00020405,TX_paternal_00020107,X,Y,227871736,34303148,227876898,34308266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852,1370,1402,1620,1034,1509,1317,1165,843,1603,1384,2566,1786
TX_maternal_00020406_TX_paternal_00020106,TX_maternal_00020406,TX_paternal_00020106,X,Y,227883398,34292491,227890599,34299440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2053,352,345,349,299,347,333,108,228,358,256,741,407
TX_maternal_00020407_TX_paternal_00020104,TX_maternal_00020407,TX_paternal_00020104,X,Y,227897524,34283903,227898934,34285312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077,613,398,661,319,431,234,895,1454,491,457,863,704
TX_maternal_00020408_TX_paternal_00020103,TX_maternal_00020408,TX_paternal_00020103,X,Y,227937345,34252939,227942944,34262976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134,26,26,23,81,73,71,36,78,90,43,138,29
TX_maternal_00020409_TX_paternal_00020102,TX_maternal_00020409,TX_paternal_00020102,X,Y,227947232,34250459,227949505,34252735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1334,304,395,379,247,299,266,331,257,306,443,545,322
TX_maternal_00020410_TX_paternal_00020101,TX_maternal_00020410,TX_paternal_00020101,X,Y,227971134,34212515,227972613,34213994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1479,116,84,145,74,99,92,71,54,111,104,175,157
TX_maternal_00020411_TX_paternal_00020100,TX_maternal_00020411,TX_paternal_00020100,X,Y,228044225,34140314,228044813,34140902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588,0,0,2,0,0,0,0,0,3,0,1,1
TX_maternal_00020413_TX_paternal_00020097,TX_maternal_00020413,TX_paternal_00020097,X,Y,228071164,34107689,228077438,34113963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2534,2608,2540,2520,2125,2211,779,2195,1777,1968,1759,4002,3004
TX_maternal_00020415_TX_paternal_00020096,TX_maternal_00020415,TX_paternal_00020096,X,Y,228146475,34034065,228151069,34038649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1797,122,106,163,68,66,84,31,63,72,49,282,152
TX_maternal_00020417_TX_paternal_00020095,TX_maternal_00020417,TX_paternal_00020095,X,Y,228187983,33975868,228190221,33977916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020418_TX_paternal_00020094,TX_maternal_00020418,TX_paternal_00020094,X,Y,228191748,33973372,228193872,33974709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,0,0,0,2,0,0,0,0,0,0,1,0
TX_maternal_00020421_TX_paternal_00020091,TX_maternal_00020421,TX_paternal_00020091,X,Y,228201410,33960149,228205083,33963984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1149,54,78,108,53,62,38,43,52,85,82,107,82
TX_maternal_00020422_TX_paternal_00020090,TX_maternal_00020422,TX_paternal_00020090,X,Y,228219733,33939389,228220619,33940291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534,0,0,0,1,0,0,0,0,0,0,0,0
TX_maternal_00020423_TX_paternal_00020089,TX_maternal_00020423,TX_paternal_00020089,X,Y,228220935,33936373,228223660,33939089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1291,0,0,0,0,1,2,2,0,0,0,2,0
TX_maternal_00020425_TX_paternal_00020088,TX_maternal_00020425,TX_paternal_00020088,X,Y,228230315,33922663,228232338,33924994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020426_TX_paternal_00020087,TX_maternal_00020426,TX_paternal_00020087,X,Y,228269449,33843996,228271807,33846354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2074,40,55,120,50,64,38,34,20,90,29,103,34
TX_maternal_00020427_TX_paternal_00020086,TX_maternal_00020427,TX_paternal_00020086,X,Y,228272611,33839051,228275862,33843192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077,261,233,347,154,147,190,88,104,192,154,364,264
TX_maternal_00020429_TX_paternal_00020085,TX_maternal_00020429,TX_paternal_00020085,X,Y,228309097,33761085,228315225,33767531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2211,632,552,989,554,722,700,326,218,820,467,1320,879
TX_maternal_00020433_TX_paternal_00020084,TX_maternal_00020433,TX_paternal_00020084,X,Y,228374504,33671826,228376567,33673898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381,121,201,210,91,137,119,110,83,170,200,198,215
TX_maternal_00020444_TX_paternal_00020074,TX_maternal_00020444,TX_paternal_00020074,X,Y,228570147,33411226,228572117,33413824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1523,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020450_TX_paternal_00020071,TX_maternal_00020450,TX_paternal_00020071,X,Y,228635776,33357660,228642946,33364872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2090,50,28,112,64,21,24,23,29,36,31,102,42
TX_maternal_00020452_TX_paternal_00020069,TX_maternal_00020452,TX_paternal_00020069,X,Y,228700763,33309878,228705617,33314932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1269,198,234,309,202,120,103,406,293,271,373,324,162
TX_maternal_00020453_TX_paternal_00020067,TX_maternal_00020453,TX_paternal_00020067,X,Y,228750660,33243480,228751856,33244764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1122,40,43,49,39,44,31,32,19,59,44,67,47
TX_maternal_00020454_TX_paternal_00020066,TX_maternal_00020454,TX_paternal_00020066,X,Y,228807866,33199760,228810215,33202109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2051,1273,1806,2027,1333,2189,1561,1035,599,1417,2948,3198,1382
TX_maternal_00020455_TX_paternal_00020063,TX_maternal_00020455,TX_paternal_00020063,X,Y,228843502,33171247,228846382,33174177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1806,0,54,3,0,0,0,12,0,0,2,0,0
TX_maternal_00020459_TX_paternal_00020053,TX_maternal_00020459,TX_paternal_00020053,X,Y,228893068,33047636,228895916,33051068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1133,49,48,25,31,21,52,16,0,35,19,10,32
TX_maternal_00020460_TX_paternal_00020052,TX_maternal_00020460,TX_paternal_00020052,X,Y,228902703,33038208,228905950,33041455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020458_TX_paternal_00020054,TX_maternal_00020458,TX_paternal_00020054,X,Y,228883256,33052667,228891470,33062658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2256,135,8,6,23,14,26,1,4,351,124,3,59
TX_maternal_00020467_TX_paternal_00020051,TX_maternal_00020467,TX_paternal_00020051,X,Y,229024465,32943288,229025077,32945599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115,225,272,254,271,309,309,203,164,305,365,499,304
TX_maternal_00020473_TX_paternal_00020043,TX_maternal_00020473,TX_paternal_00020043,X,Y,229158767,32781764,229160146,32783143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020476_TX_paternal_00020039,TX_maternal_00020476,TX_paternal_00020039,X,Y,229220786,32716724,229224951,32721280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140,184,147,141,147,168,131,94,68,182,184,210,156
TX_maternal_00020477_TX_paternal_00020038,TX_maternal_00020477,TX_paternal_00020038,X,Y,229257702,32683904,229258770,32684972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759,3,4,25,11,5,6,0,3,1,1,26,11
TX_maternal_00020478_TX_paternal_00020037,TX_maternal_00020478,TX_paternal_00020037,X,Y,229258652,32679262,229263411,32683553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,631,939,745,827,802,698,728,484,768,1078,1383,639
TX_maternal_00020481_TX_paternal_00020034,TX_maternal_00020481,TX_paternal_00020034,X,Y,229291559,32654850,229293922,32657153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453,65,70,78,47,63,63,55,23,85,96,155,94
TX_maternal_00020488_TX_paternal_00020031,TX_maternal_00020488,TX_paternal_00020031,X,Y,229453079,32501296,229457258,32503389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577,5,19,19,13,12,6,3,2,1,10,15,18
TX_maternal_00020489_TX_paternal_00020030,TX_maternal_00020489,TX_paternal_00020030,X,Y,229470167,32487610,229473887,32488399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020490_TX_paternal_00020029,TX_maternal_00020490,TX_paternal_00020029,X,Y,229482027,32474054,229486828,32478837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406,405,407,512,350,429,409,357,241,588,395,801,540
TX_maternal_00020491_TX_paternal_00020028,TX_maternal_00020491,TX_paternal_00020028,X,Y,229493536,32462968,229496177,32467816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,12,15,9,4,26,1,3,4,3,8,61,6
TX_maternal_00020492_TX_paternal_00020026,TX_maternal_00020492,TX_paternal_00020026,X,Y,229514056,32445046,229519763,32450862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1586,14,2,12,1,5,9,1,1,28,1,14,2
TX_maternal_00020493_TX_paternal_00020025,TX_maternal_00020493,TX_paternal_00020025,X,Y,229543477,32395029,229550754,32401608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1775,43,4,4,26,39,20,14,5,52,46,84,7
TX_maternal_00020494_TX_paternal_00020024,TX_maternal_00020494,TX_paternal_00020024,X,Y,229554641,32382574,229555535,32383468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589,0,0,0,0,0,0,0,0,1,0,0,1
TX_maternal_00020495_TX_paternal_00020023,TX_maternal_00020495,TX_paternal_00020023,X,Y,229555590,32378913,229559198,32382519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1575,3,1,3,1,3,5,3,0,17,0,7,3
TX_maternal_00020497_TX_paternal_00020020,TX_maternal_00020497,TX_paternal_00020020,X,Y,229688778,32243692,229692083,32249392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1101,0,0,1,0,0,0,1,0,0,0,0,0
TX_maternal_00020498_TX_paternal_00020019,TX_maternal_00020498,TX_paternal_00020019,X,Y,229721023,32217765,229723115,32219857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1611,1,1,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020499_TX_paternal_00020018,TX_maternal_00020499,TX_paternal_00020018,X,Y,229726731,32210666,229730229,32214028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1481,1,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020501_TX_paternal_00020013,TX_maternal_00020501,TX_paternal_00020013,X,Y,229785153,32108279,229787604,32110996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134,16787,23627,22721,20212,25823,21469,17120,14358,16457,3429,16496,12239
TX_maternal_00020502_TX_paternal_00020012,TX_maternal_00020502,TX_paternal_00020012,X,Y,229788066,32098703,229794157,32108081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2076,91,174,156,96,51,78,73,47,80,36,193,130
TX_maternal_00020503_TX_paternal_00020011,TX_maternal_00020503,TX_paternal_00020011,X,Y,229830045,32081526,229840687,32092054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5249,938,1395,945,443,956,815,1923,880,346,575,1587,1209
TX_maternal_00020504_TX_paternal_00020010,TX_maternal_00020504,TX_paternal_00020010,X,Y,229841836,32079269,229859476,32080862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414,1,0,1,0,0,0,3,0,1,1,0,1
TX_maternal_00020506_TX_paternal_00020007,TX_maternal_00020506,TX_paternal_00020007,X,Y,229871505,32048914,229874294,32051703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2137,1840,1573,1585,632,1457,1142,1140,614,1839,1004,2521,3044
TX_maternal_00020508_TX_paternal_00020005,TX_maternal_00020508,TX_paternal_00020005,X,Y,229922681,32002149,229924827,32004295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2049,1240,1761,1810,1024,945,1436,970,921,1259,787,2742,1663
TX_maternal_00020509_TX_paternal_00020002,TX_maternal_00020509,TX_paternal_00020002,X,Y,230016240,31888301,230020242,31892304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1364,102,124,210,65,78,91,114,95,67,46,216,192
TX_maternal_00020513_TX_paternal_00019973,TX_maternal_00020513,TX_paternal_00019973,X,Y,230359460,30758493,230370051,30760465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020514_TX_paternal_00019997,TX_maternal_00020514,TX_paternal_00019997,X,Y,230381169,31597428,230385241,31601131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719,146,176,216,143,209,182,140,104,162,172,300,180
TX_maternal_00020515_TX_paternal_00019996,TX_maternal_00020515,TX_paternal_00019996,X,Y,230434049,31575349,230434793,31577575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785,52,74,58,39,41,34,50,28,44,94,78,66
TX_maternal_00020516_TX_paternal_00019995,TX_maternal_00020516,TX_paternal_00019995,X,Y,230435046,31570806,230462722,31574086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1459,556,660,873,471,460,426,548,428,526,927,1027,837
TX_maternal_00020517_TX_paternal_00019992,TX_maternal_00020517,TX_paternal_00019992,X,Y,230595810,31388759,230604419,31391809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,983,2,3,18,6,2,22,5,4,8,0,14,1
TX_maternal_00020518_TX_paternal_00019991,TX_maternal_00020518,TX_paternal_00019991,X,Y,230609336,31383806,230610240,31384710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567,74,238,302,364,171,379,714,320,404,492,1020,163
TX_maternal_00020519_TX_paternal_00019990,TX_maternal_00020519,TX_paternal_00019990,X,Y,230610966,31378515,230615804,31383092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2525,630,751,664,775,663,779,893,1560,427,611,1480,478
TX_maternal_00020520_TX_paternal_00019989,TX_maternal_00020520,TX_paternal_00019989,X,Y,230687083,31318036,230689828,31320784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,139,167,785,245,103,161,41,127,878,45,1576,231
TX_maternal_00020522_TX_paternal_00019988,TX_maternal_00020522,TX_paternal_00019988,X,Y,230743073,31273399,230746943,31278025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017,76,187,118,105,107,64,89,34,51,32,205,77
TX_maternal_00020524_TX_paternal_00019985,TX_maternal_00020524,TX_paternal_00019985,X,Y,230840054,31178748,230846433,31185124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2628,471,407,585,226,632,248,224,120,673,402,1108,612
TX_maternal_00020526_TX_paternal_00019963,TX_maternal_00020526,TX_paternal_00019963,X,Y,230935031,30433128,230939492,30437510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011,120,118,180,115,189,162,120,129,163,222,282,241
TX_maternal_00020527_TX_paternal_00019964,TX_maternal_00020527,TX_paternal_00019964,X,Y,230968667,30466721,230972596,30470677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381,29,24,39,27,28,23,22,6,42,33,62,19
TX_maternal_00020529_TX_paternal_00019965,TX_maternal_00020529,TX_paternal_00019965,X,Y,231047213,30525464,231049444,30527608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1217,287,311,247,123,251,99,123,94,379,322,361,127
TX_maternal_00020532_TX_paternal_00019969,TX_maternal_00020532,TX_paternal_00019969,X,Y,231068998,30544458,231070868,30546329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1502,5,5,13,5,13,1,1,1,12,10,11,10
TX_maternal_00020533_TX_paternal_00019970,TX_maternal_00020533,TX_paternal_00019970,X,Y,231073511,30548585,231101548,30557311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,0,1,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020534_TX_paternal_00019971,TX_maternal_00020534,TX_paternal_00019971,X,Y,231128595,30600015,231142141,30613788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6630,197,316,205,218,401,243,349,185,250,439,452,313
TX_maternal_00020537_TX_paternal_00019972,TX_maternal_00020537,TX_paternal_00019972,X,Y,231253375,30706749,231261226,30715058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3439,0,0,1,8,0,0,0,0,0,0,1,0
TX_maternal_00020539_TX_paternal_00019979,TX_maternal_00020539,TX_paternal_00019979,X,Y,231326462,30947305,231328135,30949016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1314,0,0,0,0,0,0,0,0,0,0,0,1
TX_maternal_00020542_TX_paternal_00019976,TX_maternal_00020542,TX_paternal_00019976,X,Y,231366981,30919288,231370775,30930221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020544_TX_paternal_00019978,TX_maternal_00020544,TX_paternal_00019978,X,Y,231377522,30935567,231379098,30937175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612,0,0,0,0,0,0,0,0,0,0,0,0
TX_maternal_00020546_TX_paternal_00019981,TX_maternal_00020546,TX_paternal_00019981,X,Y,231427015,31028332,231429285,31030348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1375,0,0,0,1,0,1,0,1,0,1,0,0
TX_maternal_00020548_TX_paternal_00019957,TX_maternal_00020548,TX_paternal_00019957,X,Y,231806148,30127851,231812178,30133783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2449,208,315,219,288,343,297,248,231,233,442,462,286
TX_maternal_00020549_TX_paternal_00019954,TX_maternal_00020549,TX_paternal_00019954,X,Y,231844725,30090372,231846995,30120316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1230,114,90,115,47,110,87,48,39,183,70,197,110
TX_maternal_00020551_TX_paternal_00019953,TX_maternal_00020551,TX_paternal_00019953,X,Y,231854345,30085908,231857660,30089403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2323,217,275,318,231,305,240,265,225,200,494,551,301
TX_maternal_00020552_TX_paternal_00019952,TX_maternal_00020552,TX_paternal_00019952,X,Y,231858440,30084053,231862149,30085267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906,4,3,8,5,0,1,2,0,0,0,9,1
