Geneid	Chr	Start	End	Strand	Length	10.TM4Aligned.sortedByCoord.out	11.TM5Aligned.sortedByCoord.out	12.TM6Aligned.sortedByCoord.out	1.TF1Aligned.sortedByCoord.out	2.TF2Aligned.sortedByCoord.out	3.TF3Aligned.sortedByCoord.out	4.TF4Aligned.sortedByCoord.out	5.TF5Aligned.sortedByCoord.out	6.TF6Aligned.sortedByCoord.out	7.TM1Aligned.sortedByCoord.out	8.TM2Aligned.sortedByCoord.out	9.TM3Aligned.sortedByCoord.out
TX_00015905	A3	4431834	4432681	-	848	76	51	107	56	51	40	17	24	95	32	73	83
TX_00015906	A3	4432301	4450718	+	18418	108	56	193	99	97	77	54	45	120	49	103	129
TX_00015907	A3	4455343	4458389	-	3047	0	0	3	0	0	0	0	0	0	0	0	0
TX_00015908	A3	4470560	4476488	+	5929	515	820	816	604	707	684	900	491	528	1123	1298	785
TX_00015909	A3	4510368	4513254	+	2887	151	182	245	118	177	168	141	118	176	175	318	240
TX_00015910	A3	4515357	4517052	+	1696	207	202	251	118	222	158	149	98	194	173	342	192
TX_00015911	A3	4517351	4519639	-	2289	1194	1123	2484	881	1108	986	272	436	2706	556	1421	2163
TX_00015912	A3	4520990	4524074	-	3085	462	535	662	474	559	542	368	214	733	360	908	503
TX_00024975	A3	4537907	4538245	-	339	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015913	A3	4566901	4568246	-	1346	73	56	96	52	73	65	30	39	123	21	135	121
TX_00015914	A3	4585760	4587856	-	2097	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015915	A3	4590062	4593304	+	3243	88	151	166	118	144	127	79	127	152	179	272	105
TX_00015916	A3	4598058	4622679	+	24622	617	760	885	649	805	621	746	568	728	1126	1352	838
TX_00015917	A3	4627313	4629380	-	2068	32	147	274	104	10	17	36	23	21	90	143	59
TX_00015918	A3	4637176	4638988	-	1813	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015919	A3	4645642	4648716	-	3075	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015920	A3	4684268	4693814	-	9547	2131	2405	2593	2000	2412	1915	1795	1694	2457	2102	4629	3288
TX_00015921	A3	4696942	4699794	+	2853	299	441	970	279	208	231	260	335	422	348	508	545
TX_00015922	A3	4700131	4701613	-	1483	115	78	128	98	168	212	98	56	166	301	199	293
TX_00015923	A3	4716515	4717691	+	1177	873	279	1019	348	295	824	255	128	690	430	2655	1622
TX_00027936	A3	4740417	4741076	+	660	0	0	0	0	0	0	0	0	2	0	0	0
TX_00015924	A3	4756540	4761956	-	5417	391	407	480	295	392	315	301	300	524	543	721	513
TX_00015925	A3	4773770	4774663	+	894	92	72	105	104	99	9	53	55	73	64	74	79
TX_00015926	A3	4775454	4776158	-	705	1247	737	1268	751	998	1056	351	314	1526	327	1055	929
TX_00015928	A3	4776955	4777164	-	210	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015927	A3	4783901	4784110	-	210	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015929	A3	4800074	4802265	+	2192	130	141	219	118	155	151	145	74	150	193	358	170
TX_00015930	A3	4808038	4809502	+	1465	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015931	A3	4833049	4836765	+	3717	235	160	406	32	54	49	461	68	677	51	365	219
TX_00015932	A3	4837061	4839593	-	2533	1509	2044	1507	1238	1754	1451	1723	1250	1043	1187	3227	1188
TX_00025570	A3	4840195	4844751	-	4557	0	1	0	0	0	0	0	0	0	0	2	0
TX_00015933	A3	4847741	4850072	+	2332	53	46	68	26	52	56	27	27	70	38	88	74
TX_00015934	A3	4867132	4868127	+	996	85	130	138	78	123	110	61	80	109	162	244	116
TX_00015935	A3	4870845	4872982	+	2138	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015936	A3	4874436	4875932	+	1497	120	47	73	85	142	75	8	14	85	96	190	53
TX_00015937	A3	4876743	4881243	+	4501	470	745	656	583	721	575	576	429	509	750	1225	452
TX_00015938	A3	4891717	4893713	+	1997	462	323	556	211	361	266	230	182	414	231	649	355
TX_00015939	A3	4895851	4898550	-	2700	139	132	128	74	106	87	64	20	153	155	267	217
TX_00015940	A3	4922909	4923307	-	399	0	0	0	0	2	2	1	0	0	0	0	1
TX_00015941	A3	4931740	4934524	-	2785	212	312	416	178	197	112	104	87	281	192	350	186
TX_00015942	A3	4934922	4943907	+	8986	885	767	1032	728	908	786	629	426	1103	1055	1651	1426
TX_00015943	A3	4944404	4947571	-	3168	925	867	964	876	1200	856	927	764	1789	1825	1367	702
TX_00015944	A3	4948181	4951854	-	3674	1800	1574	2251	1849	2316	1733	941	830	2709	1113	2203	2150
TX_00015945	A3	4961138	4964307	+	3170	44	34	39	45	36	26	12	12	32	61	85	25
TX_00015946	A3	4978991	4982311	+	3321	594	763	1042	651	807	470	815	487	560	1035	1416	844
TX_00015947	A3	5015841	5018609	+	2769	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015948	A3	5022240	5027791	+	5552	196	179	184	148	251	216	196	139	262	321	411	316
TX_00015949	A3	5028772	5038623	-	9852	1468	1313	3274	1133	1488	1212	1353	1654	1503	1479	3741	2083
TX_00015950	A3	5052814	5054128	-	1315	0	0	0	0	0	0	0	0	0	0	0	0
TX_00002379	A3	5085204	5085612	-	409	0	2	0	0	0	0	1	0	0	1	1	0
TX_00015955	A3	5100168	5102472	+	2305	4	1	0	1	1	2	0	0	0	0	1	0
TX_00015961	A3	5117996	5119016	+	1021	1	0	0	2	1	1	0	0	1	0	1	0
TX_00015956	A3	5121947	5125090	-	3144	0	15	19	2	15	128	26	3	6	4	11	56
TX_00015957	A3	5141790	5142789	+	1000	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015958	A3	5153312	5160563	+	7252	1	3	0	1	3	0	1	1	1	1	3	0
TX_00015954	A3	5161858	5164463	-	2606	0	11	1	1	6	53	15	0	1	0	11	29
TX_00015960	A3	5173119	5174078	-	960	0	0	0	0	0	0	0	0	0	1	0	1
TX_00015952	A3	5179437	5181741	+	2305	5	5	0	0	0	0	0	1	0	6	5	1
TX_00015953	A3	5187026	5189617	+	2592	0	0	0	0	0	0	0	1	4	0	0	1
TX_00015959	A3	5192804	5196016	-	3213	0	13	3	2	16	78	38	0	4	0	7	51
TX_00022726	A3	5196792	5200730	-	3939	0	3	0	0	0	0	0	0	1	0	0	0
TX_00015963	A3	5276634	5277206	+	573	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015964	A3	5290457	5290798	+	342	0	0	0	0	0	0	0	0	0	0	2	0
TX_00015965	A3	5305486	5306173	+	688	0	0	0	0	0	0	0	0	0	0	1	0
TX_00015966	A3	5313187	5314420	+	1234	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015967	A3	5321223	5322944	+	1722	3	3	2	0	0	0	1	1	1	0	3	0
TX_00015969	A3	5332415	5333582	+	1168	0	0	0	0	0	0	1	0	0	0	0	0
TX_00015968	A3	5337034	5339483	-	2450	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015970	A3	5348282	5351099	-	2818	0	0	0	0	1	0	0	0	0	0	0	0
TX_00015971	A3	5365100	5377615	+	12516	1	0	0	0	0	0	0	0	0	0	0	0
TX_00015972	A3	5385808	5392011	+	6204	83	251	233	89	98	136	296	244	90	91	562	135
TX_00015973	A3	5397072	5398528	+	1457	0	0	1	0	0	0	0	0	0	0	2	0
TX_00015974	A3	5413237	5419589	+	6353	47	56	70	60	39	42	30	18	50	33	69	64
TX_00015975	A3	5419705	5421610	-	1906	3488	3118	5029	2610	3520	2913	1480	1641	4531	1903	4811	3489
TX_00015976	A3	5435751	5439556	+	3806	143	186	219	169	171	134	122	102	231	184	329	168
TX_00015977	A3	5439908	5443067	-	3160	3471	5149	5417	2849	3295	3503	3835	1796	2714	4612	6337	3985
TX_00015978	A3	5445232	5447122	-	1891	219	315	346	217	235	209	104	115	294	123	433	373
TX_00015979	A3	5449658	5453430	-	3773	202	265	306	233	315	246	161	195	225	313	506	314
TX_00015980	A3	5454104	5467656	-	13553	36	50	39	31	27	37	45	46	6	86	32	13
TX_00015981	A3	5500356	5506733	+	6378	799	917	1141	837	808	1009	639	870	1019	615	2142	1086
TX_00015982	A3	5514109	5519523	-	5415	1	0	0	3	0	0	2	0	0	1	2	0
TX_00015983	A3	5521603	5528066	-	6464	721	662	874	737	769	687	490	466	868	889	1512	1105
TX_00015984	A3	5534524	5537216	+	2693	0	0	1	3	0	0	0	0	0	0	0	0
TX_00015985	A3	5541790	5551662	-	9873	916	1074	1616	920	1410	893	1095	916	1247	2053	2046	1313
TX_00015986	A3	5555609	5560021	+	4413	313	278	403	266	344	307	263	232	375	502	805	607
TX_00015987	A3	5628181	5631165	+	2985	861	752	1229	335	877	434	721	392	877	933	1196	627
TX_00015988	A3	5632344	5636869	-	4526	18	13	51	19	138	4	7	37	23	25	71	25
TX_00015989	A3	5637744	5650585	-	12842	696	750	1206	1041	772	595	666	545	714	1024	968	1031
TX_00015990	A3	5650552	5651978	+	1427	469	273	291	355	304	412	220	173	514	341	686	358
TX_00015991	A3	5652797	5656456	-	3660	213	235	405	229	274	252	182	130	296	208	515	293
TX_00008816	A3	5657013	5658445	+	1433	0	0	0	0	0	0	0	0	0	0	0	0
TX_00015993	A3	5662304	5679403	-	17100	0	1	28	2	0	1	1	4	1	15	3	5
TX_00015994	A3	5695733	5698288	+	2556	239	107	231	81	126	128	53	61	145	87	320	142
TX_00015995	A3	5700539	5700998	+	460	36	9	44	13	14	24	3	9	19	10	49	18
TX_00015996	A3	5702295	5704205	+	1911	37	24	21	9	34	167	8	10	23	20	46	29
TX_00015997	A3	5705526	5707121	-	1596	139	20	155	27	27	60	26	17	117	0	156	37
TX_00015998	A3	5710176	5714008	+	3833	1979	2201	2517	2096	2742	1889	2076	1401	2363	2790	4207	2041
TX_00015999	A3	5716290	5717826	-	1537	0	0	0	5	0	2	0	0	2	0	52	1
TX_00016000	A3	5797636	5799001	+	1366	0	0	0	0	0	1	0	0	0	0	0	1
TX_00016001	A3	5811148	5812530	+	1383	6	4	14	6	9	2	6	3	5	18	33	6
TX_00016002	A3	5812113	5813932	-	1820	0	18	2	1	0	0	15	8	0	0	1	2
TX_00016003	A3	5857354	5860770	+	3417	319	341	431	376	312	344	280	198	240	319	441	580
TX_00016004	A3	5862034	5864192	-	2159	256	421	356	283	240	211	405	338	329	461	790	343
TX_00016005	A3	5865496	5869725	-	4230	181	342	507	200	226	216	158	137	284	229	613	300
TX_00016006	A3	5888646	5891006	+	2361	291	355	920	348	283	209	78	66	642	285	399	405
TX_00016007	A3	5891536	5893881	-	2346	46	110	324	20	33	36	241	80	155	60	66	102
TX_00016008	A3	5900838	5903388	+	2551	315	276	356	208	321	237	235	164	344	285	559	306
TX_00016009	A3	5903662	5906961	-	3300	331	308	485	256	342	304	226	166	457	252	633	357
TX_00016010	A3	5916201	5924874	+	8674	315	245	288	270	259	206	223	128	318	333	518	415
TX_00024386	A3	5969127	5970272	+	1146	5	17	22	0	39	0	22	0	0	16	0	1
TX_00016011	A3	5978662	5984289	+	5628	109	126	381	94	115	106	311	424	356	292	1196	296
TX_00016012	A3	6019286	6022762	-	3477	711	900	1016	714	607	579	742	550	707	1158	1130	834
TX_00016013	A3	6040216	6043718	+	3503	197	249	448	175	247	214	225	159	322	231	374	290
TX_00016014	A3	6045375	6050515	+	5141	8	10	3	7	12	5	18	1	6	23	3	7
TX_00016015	A3	6060692	6061709	+	1018	0	0	0	0	0	0	0	0	0	1	0	0
TX_00016016	A3	6064868	6067564	+	2697	81	147	207	57	93	74	106	76	140	129	173	109
TX_00016017	A3	6067637	6071880	-	4244	338	583	519	408	382	365	307	233	329	436	691	288
TX_00016018	A3	6103866	6109896	-	6031	932	641	690	709	668	796	663	761	1008	637	1092	1117
TX_00016019	A3	6114137	6117734	-	3598	66	52	59	58	70	65	30	29	80	78	160	113
TX_00016020	A3	6126500	6131858	-	5359	4	5	1	0	1	0	2	0	0	3	0	0
TX_00016021	A3	6141881	6143744	+	1864	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016022	A3	6148023	6155302	-	7280	94	113	143	83	93	103	31	37	154	49	203	123
TX_00016023	A3	6156581	6157750	+	1170	315	342	505	290	458	315	238	246	746	584	505	686
TX_00016024	A3	6165340	6168665	+	3326	7	6	4	8	15	4	9	4	3	7	4	2
TX_00016025	A3	6178106	6181931	+	3826	143	196	459	181	171	179	182	183	212	481	328	423
TX_00016026	A3	6182609	6192398	+	9790	216	245	337	167	296	170	216	151	222	190	521	284
TX_00016027	A3	6240248	6246549	+	6302	3703	2499	4367	3230	4787	3670	1384	1053	4402	1535	5359	3254
TX_00016028	A3	6246706	6253240	-	6535	749	772	955	637	774	605	692	512	763	906	1402	861
TX_00016029	A3	6268328	6269060	-	733	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016030	A3	6271469	6273748	+	2280	167	357	315	257	363	262	428	212	275	476	648	338
TX_00016031	A3	6287687	6292079	-	4393	627	804	887	608	949	564	621	470	778	855	1312	856
TX_00016032	A3	6294770	6299024	-	4255	178	168	122	25	232	214	58	45	31	16	386	135
TX_00016033	A3	6322047	6329505	+	7459	908	761	715	723	969	667	570	441	1107	867	1788	960
TX_00028493	A3	6347176	6349875	-	2700	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016034	A3	6354995	6356460	-	1466	5	13	64	5	0	0	1	7	0	1	23	2
TX_00016035	A3	6376892	6377648	+	757	0	0	0	0	0	0	0	0	7	0	1	0
TX_00016036	A3	6392093	6394104	-	2012	5	9	15	7	8	13	2	3	18	4	8	6
TX_00016038	A3	6429433	6430371	-	939	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016039	A3	6473451	6476342	+	2892	1907	1194	1715	747	799	1340	652	1094	2041	424	1894	3217
TX_00016040	A3	6477130	6481391	-	4262	819	1071	1446	755	711	644	367	334	1563	413	1192	1229
TX_00016041	A3	6525589	6526245	+	657	121	200	174	137	244	130	225	140	105	253	340	107
TX_00014084	A3	6529727	6531396	+	1670	0	0	0	0	0	0	0	0	0	0	6	0
TX_00019679	A3	6542349	6544433	-	2085	0	0	0	1	0	0	0	0	2	0	0	0
TX_00016042	A3	6544742	6552187	+	7446	421	545	695	319	539	341	395	283	425	826	887	545
TX_00016043	A3	6595313	6596747	-	1435	0	0	0	0	0	0	0	1	0	0	0	0
TX_00016044	A3	6630252	6637249	+	6998	3658	4193	5582	3501	3975	3528	1836	912	6439	5471	11133	5113
TX_00016045	A3	6647599	6648202	-	604	0	0	0	0	0	0	0	0	1	0	0	0
TX_00016046	A3	6664216	6672087	+	7872	845	1043	1208	931	1054	752	933	603	1200	1203	2005	986
TX_00013355	A3	6672666	6674638	-	1973	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016047	A3	6706977	6709559	-	2583	173	172	490	127	135	111	75	67	205	100	263	302
TX_00016048	A3	6719000	6721824	+	2825	2	3	10	0	0	4	1	1	0	3	2	3
TX_00016049	A3	6722141	6725455	-	3315	84	231	554	136	68	149	206	145	90	100	378	240
TX_00016050	A3	6729056	6735468	+	6413	264	324	331	311	388	276	265	175	360	358	581	314
TX_00016051	A3	6735895	6736350	+	456	0	1	0	0	0	0	0	0	0	0	0	0
TX_00016052	A3	6738551	6742677	+	4127	244	170	233	179	197	159	102	89	229	345	371	314
TX_00016053	A3	6743242	6745773	-	2532	416	721	562	409	789	475	409	262	460	1116	934	373
TX_00016054	A3	6749752	6752627	-	2876	181	277	268	231	298	207	211	148	265	381	428	210
TX_00016055	A3	6768567	6768922	+	356	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016056	A3	6770292	6783868	-	13577	843	1094	1168	749	832	1142	362	571	896	601	2079	1508
TX_00016057	A3	6791698	6794411	-	2714	89	306	171	232	207	197	303	136	205	230	327	85
TX_00016058	A3	6810711	6816829	+	6119	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016059	A3	6819191	6821082	-	1892	77	234	138	186	149	178	161	106	92	207	314	81
TX_00016060	A3	6822140	6824819	+	2680	587	593	818	715	520	503	161	256	944	649	761	680
TX_00016061	A3	6825979	6828448	-	2470	2	2	1	1	3	5	3	6	3	0	6	0
TX_00016062	A3	6828496	6831840	+	3345	107	171	213	112	177	134	194	111	137	324	246	152
TX_00016064	A3	6843407	6843940	+	534	101	35	31	51	216	21	23	39	89	278	236	51
TX_00016065	A3	6847236	6850222	+	2987	288	381	355	371	336	282	296	249	302	584	447	319
TX_00016066	A3	6850976	6858977	+	8002	818	1357	1345	1165	890	958	1035	731	714	1342	1427	1323
TX_00016067	A3	6859922	6863664	-	3743	397	351	544	285	418	373	296	199	523	366	758	506
TX_00016068	A3	6866175	6867259	+	1085	0	0	0	5	0	1	0	0	3	10	0	1
TX_00016069	A3	6867268	6868557	+	1290	1	0	0	5	0	2	0	0	13	58	0	3
TX_00016070	A3	6890669	6894772	-	4104	3213	2740	2604	2579	4130	3090	1850	2447	3328	2868	4905	2413
TX_00016071	A3	6905320	6906021	-	702	17	7	32	19	21	23	12	17	46	16	62	37
TX_00016073	A3	6909229	6911423	+	2195	131	116	143	72	92	77	77	73	160	84	250	154
TX_00016075	A3	6945242	6948072	+	2831	439	366	498	366	601	430	362	280	545	433	883	443
TX_00016076	A3	6949238	6951850	+	2613	0	1	0	1	0	1	0	0	2	2	0	1
TX_00016077	A3	6953414	6954540	-	1127	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016078	A3	6955524	6960872	+	5349	47	94	50	23	86	56	50	25	86	149	98	69
TX_00016079	A3	6975150	6976127	+	978	79	62	59	73	99	58	26	13	53	130	72	80
TX_00016080	A3	6983313	6988663	+	5351	743	1194	917	601	915	648	610	354	552	1940	1568	1451
TX_00016081	A3	7006509	7025180	-	18672	0	0	0	0	0	0	2	0	0	0	1	0
TX_00016083	A3	7075928	7079200	-	3273	74	102	118	82	57	91	62	54	81	48	113	74
TX_00016084	A3	7080855	7083536	-	2682	46	84	90	40	51	48	39	38	57	69	98	72
TX_00016085	A3	7083410	7086673	+	3264	183	187	264	132	231	178	179	133	191	338	389	330
TX_00016086	A3	7087597	7089535	+	1939	51	384	287	81	666	641	215	74	32	176	318	223
TX_00016087	A3	7095257	7099255	+	3999	173	175	201	264	172	173	157	166	205	380	182	295
TX_00016088	A3	7101927	7104578	-	2652	1	4	3	4	0	0	1	3	3	13	3	16
TX_00016089	A3	7116357	7116884	+	528	1	4	7	3	1	2	6	1	0	1	0	6
TX_00016090	A3	7150426	7151310	+	885	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016091	A3	7187195	7190329	-	3135	132	112	193	108	141	108	98	88	156	220	227	183
TX_00016092	A3	7205661	7208142	-	2482	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016093	A3	7230317	7233740	-	3424	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016094	A3	7240392	7243960	+	3569	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016095	A3	7254047	7256231	+	2185	0	0	30	0	0	3	1	0	4	0	3	2
TX_00016096	A3	7256526	7257684	-	1159	459	245	272	220	446	321	148	131	407	219	414	695
TX_00016097	A3	7360406	7362041	+	1636	0	0	0	0	0	2	21	112	7	1	36	0
TX_00016098	A3	7396140	7399272	+	3133	0	0	0	0	0	0	2	10	0	0	2	0
TX_00016099	A3	7430727	7433046	+	2320	3	1	5	5	0	0	0	5	10	0	5	0
TX_00002877	A3	7438315	7442209	+	3895	0	0	0	0	0	0	0	0	0	0	0	1
TX_00016100	A3	7453157	7453390	-	234	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016101	A3	7458456	7468089	+	9634	53	116	51	69	47	79	37	58	138	69	90	56
TX_00016102	A3	7479554	7480264	+	711	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016103	A3	7503295	7504618	-	1324	0	0	0	0	0	0	0	0	0	0	0	0
TX_00000596	A3	7525304	7529753	-	4450	0	0	0	0	0	0	0	0	0	0	1	0
TX_00016104	A3	7532381	7533704	-	1324	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016105	A3	7563749	7564618	+	870	48	65	4	20	81	67	32	19	20	14	108	28
TX_00016106	A3	7570858	7571684	+	827	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016107	A3	7587135	7593042	+	5908	434	410	449	324	441	282	307	191	405	459	784	464
TX_00016108	A3	7594293	7599097	-	4805	235	377	449	236	399	218	304	234	299	517	594	385
TX_00016109	A3	7605448	7612269	-	6822	3437	853	3225	2109	2391	2070	268	79	3213	2241	3468	3287
TX_00016110	A3	7624300	7627304	+	3005	40	19	19	28	23	24	13	17	26	47	66	29
TX_00016111	A3	7628564	7629658	-	1095	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016112	A3	7641716	7644062	+	2347	338	299	435	268	322	310	312	191	380	375	687	310
TX_00016113	A3	7648311	7653253	+	4943	267	156	139	67	105	203	534	62	55	55	393	88
TX_00003949	A3	7661834	7665629	-	3796	2	0	5	0	0	0	0	0	1	0	0	1
TX_00016114	A3	7730253	7731720	+	1468	1	0	3	0	0	3	0	1	3	1	5	0
TX_00016115	A3	7745962	7748074	-	2113	13	10	20	14	13	20	5	3	22	10	11	16
TX_00016116	A3	7758017	7760282	-	2266	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016117	A3	7772046	7776392	+	4347	2358	2271	3254	2425	3098	2942	1793	2216	4117	1923	3308	4062
TX_00016118	A3	7789013	7795475	+	6463	158	263	323	161	216	168	211	141	240	378	388	211
TX_00016119	A3	7801456	7805961	+	4506	199	151	185	135	152	114	89	61	92	108	241	110
TX_00016120	A3	7812342	7814175	-	1834	252	483	389	303	249	309	488	456	211	368	693	412
TX_00016121	A3	7815180	7815622	-	443	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016122	A3	7840130	7842633	-	2504	1	4	0	3	14	4	7	1	1	0	2	0
TX_00016124	A3	7859921	7866813	-	6893	14	0	2	2	10	3	19	36	0	66	5	16
TX_00016125	A3	7940666	7948750	+	8085	91	103	100	61	92	92	122	68	91	141	156	89
TX_00016126	A3	7948535	7950314	-	1780	132	152	175	292	197	604	306	106	654	119	1127	150
TX_00016127	A3	7993040	7995234	+	2195	568	881	784	584	503	451	455	417	704	554	822	549
TX_00016128	A3	7995952	8002448	-	6497	568	652	634	569	618	445	539	419	582	860	1237	729
TX_00016129	A3	8003985	8007266	-	3282	329	138	354	158	272	246	84	76	226	88	337	389
TX_00016130	A3	8023565	8026613	+	3049	528	699	931	503	556	500	428	501	619	710	1238	643
TX_00016131	A3	8055219	8067081	-	11863	43	13	118	23	10	16	7	13	5	4	190	9
TX_00016132	A3	8068437	8071959	-	3523	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016135	A3	8121918	8124093	+	2176	101	89	121	42	80	71	56	31	50	124	100	86
TX_00016136	A3	8124954	8126500	-	1547	1811	2688	2389	2098	2456	1811	1601	1109	2822	2209	4670	2233
TX_00016137	A3	8135642	8136907	-	1266	16	4	6	4	35	5	8	4	44	37	42	13
TX_00016138	A3	8144209	8145994	+	1786	0	6	17	2	8	1	29	14	1	16	4	7
TX_00016140	A3	8164238	8164716	-	479	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016141	A3	8187639	8188733	-	1095	0	0	0	0	2	0	0	0	0	0	0	0
TX_00016142	A3	8199066	8204066	-	5001	130	288	232	172	258	170	249	85	152	356	334	530
TX_00016145	A3	8289046	8289744	+	699	779	820	416	642	591	580	820	606	300	401	1195	462
TX_00016146	A3	8290723	8291166	-	444	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016147	A3	8325720	8327387	+	1668	103	175	168	161	180	106	135	113	174	258	282	164
TX_00016149	A3	8366669	8367101	-	433	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016150	A3	8367997	8368343	-	347	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016151	A3	8368826	8369341	-	516	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016152	A3	8410665	8412774	+	2110	7	8	8	9	4	18	9	6	19	6	23	5
TX_00016153	A3	8418489	8419382	+	894	2787	2306	2045	1441	3432	2016	7561	2445	1472	3657	5145	1941
TX_00016154	A3	8420333	8424366	-	4034	255	203	370	226	214	245	108	105	543	173	263	431
TX_00016155	A3	8454981	8458858	+	3878	415	593	527	495	489	544	413	413	838	402	1005	876
TX_00016156	A3	8461330	8463175	-	1846	133	61	73	64	111	14	42	137	392	18	776	222
TX_00016157	A3	8464357	8464879	-	523	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016158	A3	8489588	8491495	+	1908	0	0	0	0	1	0	0	1	0	0	2	0
TX_00027401	A3	8565932	8568055	-	2124	0	0	0	0	0	0	0	0	0	0	0	0
TX_00003270	A3	8590579	8597097	-	6519	107	4	0	37	2	3	5	4	81	1	6	2
TX_00016159	A3	8598787	8601702	-	2916	4	0	3	1	8	2	0	1	1	6	14	9
TX_00016160	A3	8607322	8609559	+	2238	34	26	39	16	79	24	30	37	41	99	105	29
TX_00016161	A3	8628504	8629802	+	1299	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016162	A3	8681121	8682372	+	1252	50	81	41	147	50	79	42	24	134	152	601	88
TX_00016163	A3	8688045	8691334	-	3290	472	969	1138	610	498	514	750	675	732	1327	1398	605
TX_00016164	A3	8751077	8752064	-	988	97	233	227	100	174	138	123	67	233	228	231	119
TX_00016165	A3	8779232	8782176	-	2945	37	85	140	55	65	59	15	6	91	13	206	40
TX_00016166	A3	8786135	8789554	+	3420	0	0	4	9	2	16	19	13	0	2	0	3
TX_00016167	A3	8796796	8801499	+	4704	0	0	0	0	3	0	0	0	1	3	0	0
TX_00016168	A3	8823139	8823773	-	635	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016169	A3	8836089	8842151	-	6063	515	492	983	469	325	428	352	337	569	296	825	806
TX_00013313	A3	8844178	8845063	-	886	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016170	A3	8905949	8906599	+	651	167	155	324	66	132	153	53	68	208	87	225	376
TX_00016171	A3	8908296	8913643	-	5348	1012	953	1170	722	1742	686	1727	854	1065	1517	2156	1570
TX_00016172	A3	8954592	8956197	-	1606	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016173	A3	8969586	8970064	-	479	0	0	0	0	0	0	0	0	0	0	0	0
TX_00004203	A3	8979046	8981283	+	2238	0	0	0	1	0	0	0	0	0	0	0	0
TX_00016174	A3	9001579	9004173	+	2595	153	237	228	155	203	153	172	184	167	256	404	203
TX_00016175	A3	9006729	9009296	+	2568	3	5	25	2	3	3	4	4	8	7	8	1
TX_00016176	A3	9034530	9037671	-	3142	1230	1232	1940	1047	1627	1119	696	606	1867	2019	2834	1023
TX_00016177	A3	9075588	9076964	-	1377	257	401	508	296	274	235	500	293	460	710	573	288
TX_00016703	A3	9096264	9096933	-	670	0	0	0	0	0	0	0	0	0	1	0	0
TX_00016178	A3	9107271	9109371	+	2101	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016180	A3	9121355	9124971	+	3617	10	0	1	0	2	0	0	0	0	1	0	1
TX_00016181	A3	9178777	9182861	-	4085	216	252	226	158	175	145	160	98	256	248	496	164
TX_00016082	A3	9198857	9199508	-	652	0	0	0	0	0	0	0	0	0	0	0	1
TX_00016182	A3	9203218	9206283	+	3066	521	580	731	536	397	340	358	394	533	462	696	536
TX_00016183	A3	9206804	9219832	-	13029	5303	7052	8896	7642	3854	5550	4880	11674	3642	2458	10170	6628
TX_00019794	A3	9230062	9232955	+	2894	0	0	0	0	0	0	1	0	0	0	0	0
TX_00016184	A3	9277537	9279642	+	2106	0	0	0	0	0	0	0	0	0	0	0	0
TX_00016185	A3	9280141	9282651	-	2511	230	287	199	190	189	192	219	167	230	278	505	317
