pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,flag_tx_mat,flag_tx_pat,TM4.mat,TM5.mat,TM6.mat,TF1.mat,TF2.mat,TF3.mat,TF4.mat,TF5.mat,TF6.mat,TM1.mat,TM2.mat,TM3.mat,total.mat,femTotal.mat,maleTotal.mat,femMean.mat,maleMean.mat,TM4.pat,TM5.pat,TM6.pat,TF1.pat,TF2.pat,TF3.pat,TF4.pat,TF5.pat,TF6.pat,TM1.pat,TM2.pat,TM3.pat,total.pat,femTotal.pat,maleTotal.pat,femMean.pat,maleMean.pat
TX_maternal_00019437_TX_paternal_00020757,TX_maternal_00019437,TX_paternal_00020757,X,Y,178749050,78590856,178750473,78777108,PASS,NSOrtho,47,58,65,61,114,100,69,81,153,39,95,42,267,578,346,96.33333333333333,57.666666666666664,57,66,126,6,12,5,8,3,22,67,131,89,2409,56,536,9.333333333333334,89.33333333333333
TX_maternal_00019373_TX_paternal_00021626,TX_maternal_00019373,TX_paternal_00021626,X,Y,174739026,143352879,174740536,143355005,NSOrtho,NSOrtho,82,38,81,134,155,160,79,96,197,83,81,73,775,821,438,136.83333333333334,73,83,53,86,0,1,0,0,1,0,40,111,68,1208,2,441,0.33333333333333337,73.5
TX_maternal_00019508_TX_paternal_00023833,TX_maternal_00019508,TX_paternal_00023833,X,Y,185946137,460672958,185946509,460673630,PASS,NSOrtho,35,46,169,165,191,192,95,68,162,34,199,40,225,873,523,145.5,87.16666666666667,44,30,42,0,1,0,1,1,1,28,54,33,462,4,231,0.6666666666666666,38.5
TX_maternal_00019503_TX_paternal_00022965,TX_maternal_00019503,TX_paternal_00022965,X,Y,185226973,343028610,185231111,343033124,NSOrtho,NSOrtho,113,114,171,167,206,212,101,160,284,116,248,178,9603,1130,940,188.33333333333334,156.66666666666666,10,37,57,14,12,4,7,17,20,36,99,32,483,74,271,12.333333333333334,45.166666666666664
TX_maternal_00016565_TX_paternal_00022897,TX_maternal_00016565,TX_paternal_00022897,X,Y,26966880,330862023,26969728,330864790,NSOrtho,NSOrtho,5,3,32,50,27,48,48,80,7,12,53,21,221,260,126,43.333333333333336,21,8,18,15,0,3,1,1,0,1,23,45,28,378,6,137,1,22.833333333333332
TX_maternal_00019545_TX_paternal_00021327,TX_maternal_00019545,TX_paternal_00021327,X,Y,188752842,109335466,188754584,109337209,NSOrtho,NSOrtho,8,0,10,5,10,6,10,6,28,5,9,0,36,65,32,10.833333333333332,5.333333333333333,3,16,3,14,0,18,6,0,0,5,8,10,52,38,45,6.333333333333333,7.5
TX_maternal_00019232_TX_paternal_00019186,TX_maternal_00019232,TX_paternal_00019186,X,Y,166864662,12712782,166866109,12714033,NSOrtho,PASS,7,5,8,0,6,9,0,14,3,7,16,11,45,32,54,5.333333333333334,9,4,18,6,0,0,0,10,6,0,41,0,9,39,16,78,2.6666666666666665,13
TX_maternal_00019221_TX_paternal_00021540,TX_maternal_00019221,TX_paternal_00021540,X,Y,166247203,132351100,166251419,132352377,NSOrtho,NSOrtho,155,198,181,272,304,319,320,218,351,169,322,171,2771,1784,1196,297.3333333333333,199.33333333333334,292,313,326,0,0,2,1,0,0,269,453,222,18247,3,1875,0.5,312.5
TX_maternal_00019219_TX_paternal_00022317,TX_maternal_00019219,TX_paternal_00022317,X,Y,165913198,245879734,165914671,245881174,NSOrtho,NSOrtho,45,38,180,92,123,125,56,42,245,110,146,159,11730,683,678,113.83333333333334,113,54,73,155,1,2,0,0,0,3,120,168,123,6195,6,693,1,115.5
TX_maternal_00019220_TX_paternal_00021535,TX_maternal_00019220,TX_paternal_00021535,X,Y,165971550,131691861,165973931,131694239,NSOrtho,NSOrtho,65,67,162,107,157,231,64,98,339,41,150,208,19656,996,693,166,115.5,120,48,98,0,0,2,0,0,2,60,105,104,1904,4,535,0.6666666666666667,89.16666666666667
TX_maternal_00019293_TX_paternal_00022363,TX_maternal_00019293,TX_paternal_00022363,X,Y,170869087,249454350,170872168,249467258,NSOrtho,NSOrtho,105,94,187,236,349,261,112,119,465,111,203,218,18411,1542,918,257,153,151,132,143,4,3,0,2,0,0,103,340,164,2205,9,1033,1.5,172.16666666666666
TX_maternal_00016285_TX_paternal_00023661,TX_maternal_00016285,TX_paternal_00023661,X,Y,2631157,439872194,2640668,439874758,NSOrtho,NSOrtho,569,788,534,378,1018,618,802,72,999,1419,1492,243,132762,3887,5045,647.8333333333334,840.8333333333334,12,24,48,20,2,46,19,1,0,18,20,49,1159,88,171,14.666666666666666,28.5
TX_maternal_00017179_TX_paternal_00023542,TX_maternal_00017179,TX_paternal_00023542,X,Y,61375321,420299876,61397082,420308595,NSOrtho,NSOrtho,566,588,564,1870,2627,2628,1625,970,3101,556,964,1133,482516,12821,4371,2136.8333333333335,728.5,265,152,315,7,5,5,2,4,12,106,541,97,30589,35,1476,5.833333333333333,246
TX_maternal_00017094_TX_paternal_00022074,TX_maternal_00017094,TX_paternal_00022074,X,Y,53449914,202965658,53452536,202968272,NSOrtho,NSOrtho,81,55,98,75,151,104,91,64,152,38,132,87,588,637,491,106.16666666666667,81.83333333333333,86,74,129,8,9,12,15,15,14,63,146,123,3971,73,621,12.166666666666666,103.5
TX_maternal_00019709_TX_paternal_00021147,TX_maternal_00019709,TX_paternal_00021147,X,Y,199556645,98790798,199559433,98793650,NSOrtho,NSOrtho,14,58,41,22,6,22,71,18,76,6,45,21,140,215,185,35.833333333333336,30.833333333333332,28,44,11,0,1,1,0,4,19,41,46,24,130,25,194,4.166666666666666,32.333333333333336
TX_maternal_00016982_TX_paternal_00024314,TX_maternal_00016982,TX_paternal_00024314,X,Y,49973101,498660781,49975369,498662289,NSOrtho,NSOrtho,9,0,0,6,0,0,1,0,7,0,0,0,45,14,9,2.333333333333333,1.5,6,0,0,2,0,0,0,0,8,0,0,0,21,10,6,1.6666666666666665,1
TX_maternal_00019241_TX_paternal_00022445,TX_maternal_00019241,TX_paternal_00022445,X,Y,167116706,257748710,167122285,257756861,NSOrtho,NSOrtho,12,10,10,0,17,5,3,4,6,18,16,3,75,35,69,5.833333333333334,11.5,19,8,12,2,21,5,2,6,16,38,34,10,145,52,121,8.666666666666666,20.166666666666668
TX_maternal_00016285_TX_paternal_00023661,TX_maternal_00016285,TX_paternal_00023661,X,Y,2631157,439872194,2640668,439874758,NSOrtho,NSOrtho,569,788,534,378,1018,618,802,72,999,1419,1492,243,132762,3887,5045,647.8333333333334,840.8333333333334,12,24,48,20,2,46,19,1,0,18,20,49,1159,88,171,14.666666666666666,28.5
TX_maternal_00020021_TX_paternal_00020852,TX_maternal_00020021,TX_paternal_00020852,X,Y,213644332,86774254,213647851,86777771,NSOrtho,NSOrtho,81,29,25,66,125,69,147,86,67,158,37,7,3300,560,337,93.33333333333333,56.166666666666664,17,21,33,7,4,5,1,7,8,48,52,44,854,32,215,5.333333333333333,35.833333333333336
TX_maternal_00019427_TX_paternal_00020742,TX_maternal_00019427,TX_paternal_00020742,X,Y,177204151,76896396,177207725,76900023,NSOrtho,NSOrtho,20,31,37,109,81,101,71,112,86,43,38,10,165,560,179,93.33333333333333,29.833333333333332,32,78,54,12,12,16,5,4,9,55,122,75,2354,58,416,9.666666666666666,69.33333333333333
TX_maternal_00019563_TX_paternal_00021310,TX_maternal_00019563,TX_paternal_00021310,X,Y,189606277,108649318,189607620,108650661,NSOrtho,NSOrtho,2,1,4,10,16,7,14,17,14,15,5,14,104,78,41,13,6.833333333333333,14,26,15,5,12,14,20,8,2,23,21,9,69,61,108,10.166666666666666,18
TX_maternal_00016621_TX_paternal_00023743,TX_maternal_00016621,TX_paternal_00023743,X,Y,29844809,448926839,29846175,448929170,NSOrtho,NSOrtho,2,22,12,11,23,14,40,37,16,7,21,21,230,141,85,23.5,14.166666666666666,158,168,218,5,24,4,13,4,48,262,259,296,31553,98,1361,16.333333333333332,226.83333333333334
TX_maternal_00016876_TX_paternal_00024202,TX_maternal_00016876,TX_paternal_00024202,X,Y,44054885,492644267,44057612,492646856,NSOrtho,NSOrtho,13,16,56,19,23,21,87,59,85,3,63,26,273,294,177,49,29.5,27,48,75,11,0,6,22,18,18,14,61,56,1245,75,281,12.5,46.833333333333336
TX_maternal_00019176_TX_paternal_00023358,TX_maternal_00019176,TX_paternal_00023358,X,Y,162492069,386921572,162499814,386929401,NSOrtho,NSOrtho,4,5,14,27,32,16,223,12,32,10,59,279,39054,342,371,57,61.83333333333333,51,38,78,13,7,3,71,14,6,94,74,144,9165,114,479,19,79.83333333333333
TX_maternal_00017459_TX_paternal_00021581,TX_maternal_00017459,TX_paternal_00021581,X,Y,85155430,139013853,85157764,139018957,NSOrtho,NSOrtho,2937,2385,4970,3664,4443,4654,2014,3063,11899,914,3155,2980,130174,29737,17341,4956.166666666667,2890.1666666666665,2418,1679,3762,8,6,15,3,5,13,670,2464,2572,386725,50,13565,8.333333333333334,2260.8333333333335
TX_maternal_00017065_TX_paternal_00024394,TX_maternal_00017065,TX_paternal_00024394,X,Y,52324672,500577647,52326138,500579812,NSOrtho,NSOrtho,11,1,3,19,14,14,2,5,19,1,28,9,30,73,53,12.166666666666666,8.833333333333332,5,9,17,5,0,3,1,0,0,2,28,11,56,9,72,1.5,12
TX_maternal_00019196_TX_paternal_00021827,TX_maternal_00019196,TX_paternal_00021827,X,Y,164450537,176571402,164454376,176574246,NSOrtho,NSOrtho,68,73,88,67,127,61,80,102,94,101,92,57,750,531,479,88.5,79.83333333333333,34,59,58,0,0,0,0,0,0,114,65,52,817,0,382,0,63.666666666666664
TX_maternal_00017797_TX_paternal_00021447,TX_maternal_00017797,TX_paternal_00021447,X,Y,106448783,124025851,106453894,124030898,NSOrtho,NSOrtho,15,61,58,66,116,14,87,21,22,29,39,11,65,326,213,54.333333333333336,35.5,51,1,61,11,2,0,9,0,0,64,56,73,1426,22,306,3.666666666666667,51
TX_maternal_00016753_TX_paternal_00024434,TX_maternal_00016753,TX_paternal_00024434,X,Y,38646524,502231351,38657068,502241952,NSOrtho,NSOrtho,104,123,120,274,407,249,203,113,436,140,192,136,3960,1682,815,280.3333333333333,135.83333333333334,118,168,226,33,3,25,14,12,21,149,238,419,81087,108,1318,18,219.66666666666666
TX_maternal_00019920_TX_paternal_00020950,TX_maternal_00019920,TX_paternal_00020950,X,Y,209460242,90922830,209465980,90933751,NSOrtho,NSOrtho,10,7,237,3,1,4,2,6,105,2,21,19,145,121,296,20.166666666666664,49.33333333333333,15,19,991,7,0,1,1,7,72,9,180,107,5673,88,1321,14.666666666666668,220.16666666666669
TX_maternal_00019293_TX_paternal_00022363,TX_maternal_00019293,TX_paternal_00022363,X,Y,170869087,249454350,170872168,249467258,NSOrtho,NSOrtho,105,94,187,236,349,261,112,119,465,111,203,218,18411,1542,918,257,153,151,132,143,4,3,0,2,0,0,103,340,164,2205,9,1033,1.5,172.16666666666666
TX_maternal_00018617_TX_paternal_00021990,TX_maternal_00018617,TX_paternal_00021990,X,Y,145405695,193772152,145407580,193772947,NSOrtho,NSOrtho,42,23,46,72,69,97,49,51,130,34,68,44,129,468,257,78,42.833333333333336,30,44,46,1,3,1,1,1,2,51,67,47,693,9,285,1.5,47.5
TX_maternal_00018056_TX_paternal_00023668,TX_maternal_00018056,TX_paternal_00023668,X,Y,118378630,441168177,118381908,441174061,NSOrtho,NSOrtho,101,35,99,64,124,110,41,65,175,15,62,55,3666,579,367,96.5,61.166666666666664,58,76,99,6,0,2,18,8,1,71,116,77,1350,35,497,5.833333333333333,82.83333333333333
TX_maternal_00016948_TX_paternal_00024279,TX_maternal_00016948,TX_paternal_00024279,X,Y,48443274,496953591,48445529,496958487,NSOrtho,NSOrtho,10,12,8,7,17,3,26,5,33,6,13,2,54,91,51,15.166666666666666,8.5,18,22,37,8,7,26,9,10,10,28,59,48,1023,70,212,11.666666666666666,35.333333333333336
TX_maternal_00019605_TX_paternal_00021272,TX_maternal_00019605,TX_paternal_00021272,X,Y,192390914,105994442,192393056,105998517,NSOrtho,NSOrtho,13,4,7,1,6,0,6,2,29,2,0,4,85,44,30,7.333333333333334,5,10,12,19,0,2,1,5,0,6,18,20,7,34,14,86,2.3333333333333335,14.333333333333334
TX_maternal_00017094_TX_paternal_00022074,TX_maternal_00017094,TX_paternal_00022074,X,Y,53449914,202965658,53452536,202968272,NSOrtho,NSOrtho,81,55,98,75,151,104,91,64,152,38,132,87,588,637,491,106.16666666666667,81.83333333333333,86,74,129,8,9,12,15,15,14,63,146,123,3971,73,621,12.166666666666666,103.5
TX_maternal_00019979_TX_paternal_00020898,TX_maternal_00019979,TX_paternal_00020898,X,Y,211487845,88924993,211491605,88928763,NSOrtho,NSOrtho,24,43,41,65,30,15,44,34,31,35,41,43,670,219,227,36.5,37.833333333333336,8,29,17,1,0,1,6,0,0,23,38,14,77,8,129,1.3333333333333333,21.5
TX_maternal_00019518_TX_paternal_00020593,TX_maternal_00019518,TX_paternal_00020593,X,Y,186415753,59205619,186418010,59207879,NSOrtho,NSOrtho,31,45,47,28,51,43,37,38,60,51,41,27,145,257,242,42.833333333333336,40.333333333333336,41,40,28,3,0,1,1,3,1,32,58,28,483,9,227,1.5,37.833333333333336
TX_maternal_00016621_TX_paternal_00023743,TX_maternal_00016621,TX_paternal_00023743,X,Y,29844809,448926839,29846175,448929170,NSOrtho,NSOrtho,2,22,12,11,23,14,40,37,16,7,21,21,230,141,85,23.5,14.166666666666666,158,168,218,5,24,4,13,4,48,262,259,296,31553,98,1361,16.333333333333332,226.83333333333334
TX_maternal_00017283_TX_paternal_00022194,TX_maternal_00017283,TX_paternal_00022194,X,Y,71115431,235486505,71121553,235492057,NSOrtho,NSOrtho,75,67,113,101,132,103,104,98,200,79,152,91,1411,738,577,123,96.16666666666667,80,85,131,3,0,7,4,6,2,60,133,101,1991,22,590,3.6666666666666665,98.33333333333333
TX_maternal_00017283_TX_paternal_00022194,TX_maternal_00017283,TX_paternal_00022194,X,Y,71115431,235486505,71121553,235492057,NSOrtho,NSOrtho,75,67,113,101,132,103,104,98,200,79,152,91,1411,738,577,123,96.16666666666667,80,85,131,3,0,7,4,6,2,60,133,101,1991,22,590,3.6666666666666665,98.33333333333333
TX_maternal_00017634_TX_paternal_00021837,TX_maternal_00017634,TX_paternal_00021837,X,Y,98265076,179410682,98267300,179412858,NSOrtho,NSOrtho,56,69,97,98,175,156,111,77,274,60,86,184,15480,891,552,148.5,92,99,78,104,0,0,0,2,1,0,63,127,221,19680,3,692,0.5,115.33333333333333
TX_maternal_00017065_TX_paternal_00024394,TX_maternal_00017065,TX_paternal_00024394,X,Y,52324672,500577647,52326138,500579812,NSOrtho,NSOrtho,11,1,3,19,14,14,2,5,19,1,28,9,30,73,53,12.166666666666666,8.833333333333332,5,9,17,5,0,3,1,0,0,2,28,11,56,9,72,1.5,12
TX_maternal_00016789_TX_paternal_00024119,TX_maternal_00016789,TX_paternal_00024119,X,Y,39912659,488875216,39922389,488884219,NSOrtho,NSOrtho,19,8,13,6,16,16,11,23,47,7,21,11,135,119,79,19.833333333333332,13.166666666666666,17,2,16,7,4,5,9,23,22,2,9,5,143,70,51,11.666666666666666,8.5
TX_maternal_00017399_TX_paternal_00020499,TX_maternal_00017399,TX_paternal_00020499,X,Y,81214243,48043416,81217451,48047030,NSOrtho,NSOrtho,118,170,320,453,375,453,388,248,320,191,276,228,19203,2237,1303,372.8333333333333,217.16666666666666,60,82,100,0,0,0,0,0,0,108,125,92,2508,0,567,0,94.5
TX_maternal_00019605_TX_paternal_00021272,TX_maternal_00019605,TX_paternal_00021272,X,Y,192390914,105994442,192393056,105998517,NSOrtho,NSOrtho,13,4,7,1,6,0,6,2,29,2,0,4,85,44,30,7.333333333333334,5,10,12,19,0,2,1,5,0,6,18,20,7,34,14,86,2.3333333333333335,14.333333333333334
TX_maternal_00019690_TX_paternal_00021174,TX_maternal_00019690,TX_paternal_00021174,X,Y,198595860,99839361,198598492,99842940,NSOrtho,NSOrtho,5,19,82,44,69,53,42,36,46,25,58,11,56,290,200,48.333333333333336,33.333333333333336,35,22,10,1,12,6,14,3,11,29,44,15,525,47,155,7.833333333333333,25.833333333333332
TX_maternal_00019644_TX_paternal_00021233,TX_maternal_00019644,TX_paternal_00021233,X,Y,195439934,102991324,195445434,102996686,NSOrtho,NSOrtho,29,17,25,17,50,17,12,2,73,24,21,4,429,171,120,28.5,20,13,24,34,1,2,0,0,1,5,63,59,63,1938,9,256,1.5,42.666666666666664
TX_maternal_00016565_TX_paternal_00022897,TX_maternal_00016565,TX_paternal_00022897,X,Y,26966880,330862023,26969728,330864790,NSOrtho,NSOrtho,5,3,32,50,27,48,48,80,7,12,53,21,221,260,126,43.333333333333336,21,8,18,15,0,3,1,1,0,1,23,45,28,378,6,137,1,22.833333333333332
TX_maternal_00019196_TX_paternal_00021827,TX_maternal_00019196,TX_paternal_00021827,X,Y,164450537,176571402,164454376,176574246,NSOrtho,NSOrtho,68,73,88,67,127,61,80,102,94,101,92,57,750,531,479,88.5,79.83333333333333,34,59,58,0,0,0,0,0,0,114,65,52,817,0,382,0,63.666666666666664
TX_maternal_00017887_TX_paternal_00020566,TX_maternal_00017887,TX_paternal_00020566,X,Y,109227410,56316352,109229759,56321169,NSOrtho,NSOrtho,207,235,270,451,574,518,468,336,506,291,418,244,8569,2853,1665,475.5,277.5,179,234,229,3,1,3,4,2,1,236,448,225,9494,14,1551,2.3333333333333335,258.5
TX_maternal_00017798_TX_paternal_00021444,TX_maternal_00017798,TX_paternal_00021444,X,Y,106454973,123979942,106458858,124001481,NSOrtho,NSOrtho,71,211,157,144,141,172,319,93,216,215,168,104,2975,1085,926,180.83333333333334,154.33333333333334,10,9,20,0,0,0,0,0,1,5,21,12,33,1,77,0.16666666666666669,12.833333333333334
TX_maternal_00019447_TX_paternal_00021749,TX_maternal_00019447,TX_paternal_00021749,X,Y,180992399,165373782,180995616,165376807,NSOrtho,NSOrtho,37,54,46,80,96,68,75,53,115,39,62,42,237,487,280,81.16666666666667,46.666666666666664,64,129,112,1,0,0,1,0,1,85,160,87,1812,3,637,0.5,106.16666666666667
TX_maternal_00019907_TX_paternal_00020965,TX_maternal_00019907,TX_paternal_00020965,X,Y,208881537,91572279,208886287,91579080,NSOrtho,NSOrtho,45,87,0,0,167,0,44,0,155,55,147,0,1035,366,334,61,55.66666666666667,14,20,36,0,1,0,0,0,3,22,27,24,209,4,143,0.6666666666666667,23.833333333333332
TX_maternal_00017727_TX_paternal_00024411,TX_maternal_00017727,TX_paternal_00024411,X,Y,103721750,501331908,103726524,501334881,NSOrtho,PASS,39,34,55,41,55,29,47,19,100,28,50,15,675,291,221,48.5,36.833333333333336,25,52,87,33,4,16,34,7,14,76,72,50,975,108,362,18,60.333333333333336
TX_maternal_00017787_TX_paternal_00021459,TX_maternal_00017787,TX_paternal_00021459,X,Y,106143174,124833148,106146572,124837233,NSOrtho,NSOrtho,37,79,57,96,85,90,77,91,99,49,108,71,1890,538,401,89.66666666666667,66.83333333333333,59,9,67,1,0,1,0,0,0,82,94,66,500,2,377,0.33333333333333337,62.833333333333336
TX_maternal_00018373_TX_paternal_00020666,TX_maternal_00018373,TX_paternal_00020666,X,Y,132362978,65258883,132364558,65260479,NSOrtho,PASS,54,52,117,82,108,121,67,46,149,36,130,97,3322,573,486,95.5,81,58,65,108,2,3,5,4,1,8,54,148,79,1507,23,512,3.833333333333333,85.33333333333333
TX_maternal_00017449_TX_paternal_00020727,TX_maternal_00017449,TX_paternal_00020727,X,Y,84721490,75775081,84725601,75778993,NSOrtho,PASS,34,50,87,75,28,56,64,129,74,17,80,53,870,426,321,71,53.5,39,59,149,1,2,2,2,6,2,44,140,96,3915,15,527,2.5,87.83333333333333
TX_maternal_00018697_TX_paternal_00021435,TX_maternal_00018697,TX_paternal_00021435,X,Y,147904695,123496919,147907597,123499121,NSOrtho,PASS,69,84,58,225,164,352,304,127,193,40,145,93,2025,1365,489,227.5,81.5,427,261,428,10,4,16,2,36,7,138,323,378,20125,75,1955,12.5,325.8333333333333
TX_maternal_00018699_TX_paternal_00021437,TX_maternal_00018699,TX_paternal_00021437,X,Y,147955056,123710117,147958594,123713383,NSOrtho,PASS,271,202,475,310,205,323,152,130,567,120,439,248,6228,1687,1755,281.1666666666667,292.5,280,240,468,5,0,4,1,2,8,137,545,327,14568,20,1997,3.333333333333333,332.8333333333333
TX_maternal_00017459_TX_paternal_00021581,TX_maternal_00017459,TX_paternal_00021581,X,Y,85155430,139013853,85157764,139018957,NSOrtho,PASS,2937,2385,4970,3664,4443,4654,2014,3063,11899,914,3155,2980,130174,29737,17341,4956.166666666667,2890.1666666666665,2418,1679,3762,8,6,15,3,5,13,670,2464,2572,386725,50,13565,8.333333333333334,2260.8333333333335
TX_maternal_00016315_TX_paternal_00021729,TX_maternal_00016315,TX_paternal_00021729,X,Y,5294436,161352565,5301643,161363585,NSOrtho,PASS,17,0,0,0,8,0,3,1,3,16,12,4,147,15,49,2.5,8.166666666666666,105,173,144,1,12,1,1,2,2,207,252,204,15450,19,1085,3.166666666666667,180.83333333333334
TX_maternal_00016317_TX_paternal_00021732,TX_maternal_00016317,TX_paternal_00021732,X,Y,5540757,161572399,5544149,161574051,NSOrtho,PASS,66,87,85,174,234,135,180,78,179,101,130,48,1083,980,517,163.33333333333334,86.16666666666667,39,45,86,1,0,2,0,0,2,82,90,41,120,5,383,0.8333333333333333,63.833333333333336
TX_maternal_00016318_TX_paternal_00021734,TX_maternal_00016318,TX_paternal_00021734,X,Y,5576733,161593264,5579171,161595548,NSOrtho,PASS,212,253,356,487,659,576,528,346,559,427,404,276,15860,3155,1928,525.8333333333334,321.3333333333333,225,326,403,1,0,0,2,0,0,710,521,264,9780,3,2449,0.5,408.1666666666667
TX_maternal_00017348_TX_paternal_00021870,TX_maternal_00017348,TX_paternal_00021870,X,Y,78534257,183632622,78538915,183637643,NSOrtho,PASS,341,546,520,523,620,557,623,413,814,192,732,421,30861,3550,2752,591.6666666666666,458.6666666666667,343,438,627,15,5,25,18,20,3,277,723,505,69112,86,2913,14.333333333333334,485.5
TX_maternal_00018616_TX_paternal_00021986,TX_maternal_00018616,TX_paternal_00021986,X,Y,145397580,193639261,145400570,193642131,NSOrtho,PASS,259,353,336,522,721,580,513,335,679,417,508,308,14175,3350,2181,558.3333333333334,363.5,278,282,409,1,1,0,3,2,2,274,485,416,48233,9,2144,1.5,357.3333333333333
TX_maternal_00018617_TX_paternal_00021990,TX_maternal_00018617,TX_paternal_00021990,X,Y,145405695,193772152,145407580,193772947,NSOrtho,PASS,42,23,46,72,69,97,49,51,130,34,68,44,129,468,257,78,42.833333333333336,30,44,46,1,3,1,1,1,2,51,67,47,693,9,285,1.5,47.5
TX_maternal_00018571_TX_paternal_00022000,TX_maternal_00018571,TX_paternal_00022000,X,Y,144292983,195027978,144297014,195031044,NSOrtho,PASS,71,27,68,40,151,35,45,22,239,247,59,57,960,532,529,88.66666666666666,88.16666666666666,132,91,133,0,1,1,0,0,0,194,182,117,1992,2,849,0.33333333333333337,141.5
TX_maternal_00017283_TX_paternal_00022194,TX_maternal_00017283,TX_paternal_00022194,X,Y,71115431,235486505,71121553,235492057,NSOrtho,PASS,75,67,113,101,132,103,104,98,200,79,152,91,1411,738,577,123,96.16666666666667,80,85,131,3,0,7,4,6,2,60,133,101,1991,22,590,3.6666666666666665,98.33333333333333
TX_maternal_00017285_TX_paternal_00022335,TX_maternal_00017285,TX_paternal_00022335,X,Y,71190009,246881444,71195216,246886566,NSOrtho,PASS,76,117,95,108,190,139,128,97,261,118,165,91,1336,923,662,153.83333333333334,110.33333333333333,61,60,91,0,1,1,2,0,0,117,108,73,871,4,510,0.6666666666666666,85
TX_maternal_00017099_TX_paternal_00022400,TX_maternal_00017099,TX_paternal_00022400,X,Y,53646394,254536176,53650834,254538083,NSOrtho,PASS,15,41,35,49,78,55,67,24,44,18,79,35,525,317,223,52.833333333333336,37.166666666666664,56,82,66,30,8,32,18,9,6,90,139,95,3020,103,528,17.166666666666668,88
