pgID,pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,id_tx_mat_fix,id_tx_pat_fix,length.mat,Rh_02.mat,length.pat,Rh_02.pat
8760,NChap2_final_00023857-RA_NChap2_final_00023857-RA,NChap2_final_00023857-RA,NChap2_final_00023857-RA,X,Y,217287973,45407282,217291053,45410297,X_TX_00023857,TX_00023857,3080,33,3015,240
8762,NChap2_final_00023858-RA_NChap2_final_00023858-RA,NChap2_final_00023858-RA,NChap2_final_00023858-RA,X,Y,217301939,45387231,217302529,45387822,X_TX_00023858,TX_00023858,590,168,591,901
8765,NChap2_final_00023859-RA_NChap2_final_00023859-RA,NChap2_final_00023859-RA,NChap2_final_00023859-RA,X,Y,217413650,45249621,217418777,45254745,X_TX_00023859,TX_00023859,5127,1,5124,9
8766,NChap2_final_00012894-RA_NChap2_final_00012894-RA,NChap2_final_00012894-RA,NChap2_final_00012894-RA,X,Y,217441780,45225847,217442551,45226617,X_TX_00012894,TX_00012894,771,0,770,0
8769,NChap2_final_00023860-RA_NChap2_final_00023860-RA,NChap2_final_00023860-RA,NChap2_final_00023860-RA,X,Y,217483968,45172398,217485850,45174287,X_TX_00023860,TX_00023860,1882,0,1889,0
8770,NChap2_final_00023861-RA_NChap2_final_00023861-RA,NChap2_final_00023861-RA,NChap2_final_00023861-RA,X,Y,217485916,45171446,217486464,45172331,X_TX_00023861,TX_00023861,548,0,885,0
8771,NChap2_final_00023862-RA_NChap2_final_00023862-RA,NChap2_final_00023862-RA,NChap2_final_00023862-RA,X,Y,217509931,45157969,217516850,45164920,X_TX_00023862,TX_00023862,6919,27,6951,102
8777,NChap2_final_00023863-RA_NChap2_final_00023863-RA,NChap2_final_00023863-RA,NChap2_final_00023863-RA,X,Y,217567497,45092118,217570881,45095500,X_TX_00023863,TX_00023863,3384,337,3382,1436
8784,NChap2_final_00023864-RA_NChap2_final_00023864-RA,NChap2_final_00023864-RA,NChap2_final_00023864-RA,X,Y,217669360,44976020,217676948,44983633,X_TX_00023864,TX_00023864,7588,4,7613,36
8789,NChap2_final_00023865-RA_NChap2_final_00023865-RA,NChap2_final_00023865-RA,NChap2_final_00023865-RA,X,Y,217786246,44847116,217786750,44847620,X_TX_00023865,TX_00023865,504,190,504,159
8792,NChap2_final_00002674-RA_NChap2_final_00002674-RA,NChap2_final_00002674-RA,NChap2_final_00002674-RA,X,Y,217867754,44768334,217869205,44769785,X_TX_00002674,TX_00002674,1451,0,1451,0
8794,NChap2_final_00023866-RA_NChap2_final_00023866-RA,NChap2_final_00023866-RA,NChap2_final_00023866-RA,X,Y,217902189,44736349,217904934,44739094,X_TX_00023866,TX_00023866,2745,0,2745,4
8795,NChap2_final_00023867-RA_NChap2_final_00023867-RA,NChap2_final_00023867-RA,NChap2_final_00023867-RA,X,Y,217916784,44723931,217917347,44724494,X_TX_00023867,TX_00023867,563,0,563,0
8797,NChap2_final_00023868-RA_NChap2_final_00023868-RA,NChap2_final_00023868-RA,NChap2_final_00023868-RA,X,Y,217943264,44696895,217944385,44698016,X_TX_00023868,TX_00023868,1121,4,1121,1
8798,NChap2_final_00023870-RA_NChap2_final_00023870-RA,NChap2_final_00023870-RA,NChap2_final_00023870-RA,X,Y,217992857,44645150,217996116,44648407,X_TX_00023870,TX_00023870,3259,2,3257,1
8800,NChap2_final_00023871-RA_NChap2_final_00023871-RA,NChap2_final_00023871-RA,NChap2_final_00023871-RA,X,Y,217996010,44643545,217997721,44645256,X_TX_00023871,TX_00023871,1711,2,1711,3
8804,NChap2_final_00023872-RA_NChap2_final_00023872-RA,NChap2_final_00023872-RA,NChap2_final_00023872-RA,X,Y,218111970,44535757,218113147,44536934,X_TX_00023872,TX_00023872,1177,189,1177,382
8805,NChap2_final_00023873-RA_NChap2_final_00023873-RA,NChap2_final_00023873-RA,NChap2_final_00023873-RA,X,Y,218122656,44532897,218123949,44534189,X_TX_00023873,TX_00023873,1293,0,1292,0
8808,NChap2_final_00023874-RA_NChap2_final_00023874-RA,NChap2_final_00023874-RA,NChap2_final_00023874-RA,X,Y,218124006,44531841,218125004,44532840,X_TX_00023874,TX_00023874,998,0,999,0
8809,NChap2_final_00023875-RA_NChap2_final_00023875-RA,NChap2_final_00023875-RA,NChap2_final_00023875-RA,X,Y,218125498,44531114,218125731,44531347,X_TX_00023875,TX_00023875,233,0,233,0
8810,NChap2_final_00023876-RA_NChap2_final_00023876-RA,NChap2_final_00023876-RA,NChap2_final_00023876-RA,X,Y,218127027,44527412,218129429,44529814,X_TX_00023876,TX_00023876,2402,15,2402,28
8811,NChap2_final_00023877-RA_NChap2_final_00023877-RA,NChap2_final_00023877-RA,NChap2_final_00023877-RA,X,Y,218133310,44514991,218135906,44517592,X_TX_00023877,TX_00023877,2596,22,2601,27
8812,NChap2_final_00023878-RA_NChap2_final_00023878-RA,NChap2_final_00023878-RA,NChap2_final_00023878-RA,X,Y,218137688,44511961,218138955,44513228,X_TX_00023878,TX_00023878,1267,138,1267,201
8814,NChap2_final_00023879-RA_NChap2_final_00023879-RA,NChap2_final_00023879-RA,NChap2_final_00023879-RA,X,Y,218139018,44506271,218144643,44511898,X_TX_00023879,TX_00023879,5625,57,5627,76
8825,NChap2_final_00023881-RA_NChap2_final_00023881-RA,NChap2_final_00023881-RA,NChap2_final_00023881-RA,X,Y,218296577,44263358,218297784,44264564,X_TX_00023881,TX_00023881,1207,0,1206,0
8826,NChap2_final_00023882-RA_NChap2_final_00023882-RA,NChap2_final_00023882-RA,NChap2_final_00023882-RA,X,Y,218302088,44256117,218305021,44259050,X_TX_00023882,TX_00023882,2933,112,2933,121
8829,NChap2_final_00023883-RA_NChap2_final_00023883-RA,NChap2_final_00023883-RA,NChap2_final_00023883-RA,X,Y,218409470,44150892,218418296,44159729,X_TX_00023883,TX_00023883,8826,105,8837,792
8838,NChap2_final_00023886-RA_NChap2_final_00023886-RA,NChap2_final_00023886-RA,NChap2_final_00023886-RA,X,Y,218758175,43769906,218759761,43771492,X_TX_00023886,TX_00023886,1586,0,1586,3
8839,NChap2_final_00023887-RA_NChap2_final_00023887-RA,NChap2_final_00023887-RA,NChap2_final_00023887-RA,X,Y,218771786,43766256,218774365,43768835,X_TX_00023887,TX_00023887,2579,17,2579,317
8842,NChap2_final_00023888-RA_NChap2_final_00023888-RA,NChap2_final_00023888-RA,NChap2_final_00023888-RA,X,Y,218845917,43699186,218850301,43703568,X_TX_00023888,TX_00023888,4384,58,4382,84
8844,NChap2_final_00023889-RA_NChap2_final_00023889-RA,NChap2_final_00023889-RA,NChap2_final_00023889-RA,X,Y,218859829,43685661,218863989,43689821,X_TX_00023889,TX_00023889,4160,2,4160,1
8846,NChap2_final_00023890-RA_NChap2_final_00023890-RA,NChap2_final_00023890-RA,NChap2_final_00023890-RA,X,Y,219036432,43550540,219044847,43559023,X_TX_00023890,TX_00023890,8415,21,8483,540
8847,NChap2_final_00023891-RA_NChap2_final_00023891-RA,NChap2_final_00023891-RA,NChap2_final_00023891-RA,X,Y,219047664,43546085,219049723,43548152,X_TX_00023891,TX_00023891,2059,0,2067,3
8848,NChap2_final_00023892-RA_NChap2_final_00023892-RA,NChap2_final_00023892-RA,NChap2_final_00023892-RA,X,Y,219051776,43540307,219055191,43543671,X_TX_00023892,TX_00023892,3415,180,3364,199
8849,NChap2_final_00023893-RA_NChap2_final_00023893-RA,NChap2_final_00023893-RA,NChap2_final_00023893-RA,X,Y,219100726,43510549,219103864,43513687,X_TX_00023893,TX_00023893,3138,1679,3138,3152
8851,NChap2_final_00023894-RA_NChap2_final_00023894-RA,NChap2_final_00023894-RA,NChap2_final_00023894-RA,X,Y,219112575,43485365,219115445,43499195,X_TX_00023894,TX_00023894,2870,0,13830,3
8856,NChap2_final_00023895-RA_NChap2_final_00023895-RA,NChap2_final_00023895-RA,NChap2_final_00023895-RA,X,Y,219195564,43425222,219198987,43428655,X_TX_00023895,TX_00023895,3423,116,3433,836
8857,NChap2_final_00023899-RA_NChap2_final_00023899-RA,NChap2_final_00023899-RA,NChap2_final_00023899-RA,X,Y,219274856,43310337,219276998,43317228,X_TX_00023899,TX_00023899,2142,0,6891,0
8863,NChap2_final_00023896-RA_NChap2_final_00023896-RA,NChap2_final_00023896-RA,NChap2_final_00023896-RA,X,Y,219304402,43359519,219306376,43361493,X_TX_00023896,TX_00023896,1974,0,1974,0
8866,NChap2_final_00023897-RA_NChap2_final_00023897-RA,NChap2_final_00023897-RA,NChap2_final_00023897-RA,X,Y,219307322,43328227,219312290,43333204,X_TX_00023897,TX_00023897,4968,0,4977,0
8871,NChap2_final_00023902-RA_NChap2_final_00023902-RA,NChap2_final_00023902-RA,NChap2_final_00023902-RA,X,Y,219354210,43237245,219356069,43239107,X_TX_00023902,TX_00023902,1859,1027,1862,1000
8878,NChap2_final_00023903-RA_NChap2_final_00023903-RA,NChap2_final_00023903-RA,NChap2_final_00023903-RA,X,Y,219488466,43087181,219495070,43093820,X_TX_00023903,TX_00023903,6604,86,6639,198
8882,NChap2_final_00023905-RA_NChap2_final_00023905-RA,NChap2_final_00023905-RA,NChap2_final_00023905-RA,X,Y,219588948,43025461,219589452,43025965,X_TX_00023905,TX_00023905,504,48,504,46
8887,NChap2_final_00023908-RA_NChap2_final_00023908-RA,NChap2_final_00023908-RA,NChap2_final_00023908-RA,X,Y,219790686,42821371,219800260,42825854,X_TX_00023908,TX_00023908,9574,1,4483,118
8889,NChap2_final_00023909-RA_NChap2_final_00023909-RA,NChap2_final_00023909-RA,NChap2_final_00023909-RA,X,Y,219858034,42766783,219863680,42772428,X_TX_00023909,TX_00023909,5646,25,5645,1482
8892,NChap2_final_00023910-RA_NChap2_final_00023910-RA,NChap2_final_00023910-RA,NChap2_final_00023910-RA,X,Y,219871942,42757042,219873106,42758206,X_TX_00023910,TX_00023910,1164,0,1164,0
8900,NChap2_final_00023912-RA_NChap2_final_00023912-RA,NChap2_final_00023912-RA,NChap2_final_00023912-RA,X,Y,219965486,42611370,219984402,42629975,X_TX_00023912,TX_00023912,18916,75,18605,605
8901,NChap2_final_00023913-RA_NChap2_final_00023913-RA,NChap2_final_00023913-RA,NChap2_final_00023913-RA,X,Y,220003219,42591802,220004589,42593172,X_TX_00023913,TX_00023913,NA,NA,1370,0
8906,NChap2_final_00023915-RA_NChap2_final_00023915-RA,NChap2_final_00023915-RA,NChap2_final_00023915-RA,X,Y,220131182,42393147,220143369,42394280,X_TX_00023915,TX_00023915,NA,NA,1133,0
8920,NChap2_final_00023920-RA_NChap2_final_00023920-RA,NChap2_final_00023920-RA,NChap2_final_00023920-RA,X,Y,220292911,42231205,220293878,42232172,X_TX_00023920,TX_00023920,NA,NA,967,4
8927,NChap2_final_00023921-RA_NChap2_final_00023921-RA,NChap2_final_00023921-RA,NChap2_final_00023921-RA,X,Y,220580864,41889321,220582205,41890661,X_TX_00023921,TX_00023921,NA,NA,1340,179
8932,NChap2_final_00023922-RA_NChap2_final_00023922-RA,NChap2_final_00023922-RA,NChap2_final_00023922-RA,X,Y,220607144,41859556,220611179,41865649,X_TX_00023922,TX_00023922,NA,NA,6093,755
8934,NChap2_final_00023923-RA_NChap2_final_00023923-RA,NChap2_final_00023923-RA,NChap2_final_00023923-RA,X,Y,220642268,41815904,220643859,41817495,X_TX_00023923,TX_00023923,NA,NA,1591,696
8943,NChap2_final_00023924-RA_NChap2_final_00023924-RA,NChap2_final_00023924-RA,NChap2_final_00023924-RA,X,Y,220735250,41720327,220735588,41720665,X_TX_00023924,TX_00023924,NA,NA,338,0
8947,NChap2_final_00023925-RA_NChap2_final_00023925-RA,NChap2_final_00023925-RA,NChap2_final_00023925-RA,X,Y,220827930,41498523,220829511,41499967,X_TX_00023925,TX_00023925,NA,NA,1444,37
8951,NChap2_final_00023927-RA_NChap2_final_00023927-RA,NChap2_final_00023927-RA,NChap2_final_00023927-RA,X,Y,221102885,41254895,221103290,41255300,X_TX_00023927,TX_00023927,NA,NA,405,0
8963,NChap2_final_00023931-RA_NChap2_final_00023931-RA,NChap2_final_00023931-RA,NChap2_final_00023931-RA,X,Y,221183724,41108685,221188514,41113480,X_TX_00023931,TX_00023931,NA,NA,4795,2996
8969,NChap2_final_00023933-RA_NChap2_final_00023933-RA,NChap2_final_00023933-RA,NChap2_final_00023933-RA,X,Y,221347157,40920600,221350111,40923550,X_TX_00023933,TX_00023933,NA,NA,2950,16
8971,NChap2_final_00023934-RA_NChap2_final_00023934-RA,NChap2_final_00023934-RA,NChap2_final_00023934-RA,X,Y,221350385,40916749,221353948,40920312,X_TX_00023934,TX_00023934,NA,NA,3563,18912
8972,NChap2_final_00023935-RA_NChap2_final_00023935-RA,NChap2_final_00023935-RA,NChap2_final_00023935-RA,X,Y,221357336,40910497,221360206,40913377,X_TX_00023935,TX_00023935,NA,NA,2880,125
8975,NChap2_final_00023937-RA_NChap2_final_00023937-RA,NChap2_final_00023937-RA,NChap2_final_00023937-RA,X,Y,221411883,40868583,221414085,40870776,X_TX_00023937,TX_00023937,NA,NA,2193,93
8978,NChap2_final_00023938-RA_NChap2_final_00023938-RA,NChap2_final_00023938-RA,NChap2_final_00023938-RA,X,Y,221416296,40865031,221417604,40866332,X_TX_00023938,TX_00023938,NA,NA,1301,18
8979,NChap2_final_00023939-RA_NChap2_final_00023939-RA,NChap2_final_00023939-RA,NChap2_final_00023939-RA,X,Y,221418339,40859650,221423001,40864300,X_TX_00023939,TX_00023939,NA,NA,4650,2370
8984,NChap2_final_00023940-RA_NChap2_final_00023940-RA,NChap2_final_00023940-RA,NChap2_final_00023940-RA,X,Y,221505698,40758004,221508078,40760289,X_TX_00023940,TX_00023940,NA,NA,2285,302
8988,NChap2_final_00023942-RA_NChap2_final_00023942-RA,NChap2_final_00023942-RA,NChap2_final_00023942-RA,X,Y,221544338,40735037,221545314,40736013,X_TX_00023942,TX_00023942,NA,NA,976,3
8992,NChap2_final_00023943-RA_NChap2_final_00023943-RA,NChap2_final_00023943-RA,NChap2_final_00023943-RA,X,Y,221548498,40720985,221548995,40721482,X_TX_00023943,TX_00023943,NA,NA,497,347
8994,NChap2_final_00023944-RA_NChap2_final_00023944-RA,NChap2_final_00023944-RA,NChap2_final_00023944-RA,X,Y,221575435,40696418,221578004,40698991,X_TX_00023944,TX_00023944,NA,NA,2573,17
8997,NChap2_final_00023946-RA_NChap2_final_00023946-RA,NChap2_final_00023946-RA,NChap2_final_00023946-RA,X,Y,221599801,40672731,221601690,40674621,X_TX_00023946,TX_00023946,NA,NA,1890,0
9000,NChap2_final_00023947-RA_NChap2_final_00023947-RA,NChap2_final_00023947-RA,NChap2_final_00023947-RA,X,Y,221694476,40576766,221697543,40579833,X_TX_00023947,TX_00023947,NA,NA,3067,1944
9002,NChap2_final_00022710-RA_NChap2_final_00022710-RA,NChap2_final_00022710-RA,NChap2_final_00022710-RA,X,Y,221720614,40549565,221723318,40552269,X_TX_00022710,TX_00022710,NA,NA,2704,0
9004,NChap2_final_00022709-RA_NChap2_final_00022709-RA,NChap2_final_00022709-RA,NChap2_final_00022709-RA,X,Y,221722674,40547579,221725304,40550209,X_TX_00022709,TX_00022709,NA,NA,2630,2
9006,NChap2_final_00023948-RA_NChap2_final_00023948-RA,NChap2_final_00023948-RA,NChap2_final_00023948-RA,X,Y,221814765,40443143,221819804,40448181,X_TX_00023948,TX_00023948,NA,NA,5038,18637
9007,NChap2_final_00023949-RA_NChap2_final_00023949-RA,NChap2_final_00023949-RA,NChap2_final_00023949-RA,X,Y,221820134,40441012,221821947,40442813,X_TX_00023949,TX_00023949,NA,NA,1801,24031
9010,NChap2_final_00023950-RA_NChap2_final_00023950-RA,NChap2_final_00023950-RA,NChap2_final_00023950-RA,X,Y,221839359,40412755,221841180,40414578,X_TX_00023950,TX_00023950,NA,NA,1823,0
9011,NChap2_final_00023951-RA_NChap2_final_00023951-RA,NChap2_final_00023951-RA,NChap2_final_00023951-RA,X,Y,221903168,40340737,221903573,40341142,X_TX_00023951,TX_00023951,NA,NA,405,2306
9012,NChap2_final_00023952-RA_NChap2_final_00023952-RA,NChap2_final_00023952-RA,NChap2_final_00023952-RA,X,Y,221905391,40335905,221908407,40338920,X_TX_00023952,TX_00023952,NA,NA,3015,481
9013,NChap2_final_00023953-RA_NChap2_final_00023953-RA,NChap2_final_00023953-RA,NChap2_final_00023953-RA,X,Y,221910312,40328884,221915364,40334000,X_TX_00023953,TX_00023953,NA,NA,5116,423
9016,NChap2_final_00023954-RA_NChap2_final_00023954-RA,NChap2_final_00023954-RA,NChap2_final_00023954-RA,X,Y,221970206,40299252,221972014,40301132,X_TX_00023954,TX_00023954,NA,NA,1880,924
9018,NChap2_final_00023956-RA_NChap2_final_00023956-RA,NChap2_final_00023956-RA,NChap2_final_00023956-RA,X,Y,222005359,40258476,222007785,40260837,X_TX_00023956,TX_00023956,NA,NA,2361,2735
9019,NChap2_final_00023963-RA_NChap2_final_00023963-RA,NChap2_final_00023963-RA,NChap2_final_00023963-RA,X,Y,222031250,40101593,222034550,40104966,X_TX_00023963,TX_00023963,NA,NA,3373,4973
9021,NChap2_final_00023960-RA_NChap2_final_00023960-RA,NChap2_final_00023960-RA,NChap2_final_00023960-RA,X,Y,222036114,40106586,222041133,40111605,X_TX_00023960,TX_00023960,NA,NA,5019,11906
9022,NChap2_final_00023962-RA_NChap2_final_00023962-RA,NChap2_final_00023962-RA,NChap2_final_00023962-RA,X,Y,222036737,40107203,222036965,40107431,X_TX_00023962,TX_00023962,NA,NA,228,0
9023,NChap2_final_00023961-RA_NChap2_final_00023961-RA,NChap2_final_00023961-RA,NChap2_final_00023961-RA,X,Y,222039698,40110168,222039965,40110435,X_TX_00023961,TX_00023961,NA,NA,267,0
9024,NChap2_final_00023959-RA_NChap2_final_00023959-RA,NChap2_final_00023959-RA,NChap2_final_00023959-RA,X,Y,222113222,40188935,222120406,40196053,X_TX_00023959,TX_00023959,NA,NA,7118,7820
9026,NChap2_final_00023958-RA_NChap2_final_00023958-RA,NChap2_final_00023958-RA,NChap2_final_00023958-RA,X,Y,222126666,40197075,222130488,40200897,X_TX_00023958,TX_00023958,NA,NA,3822,1893
9028,NChap2_final_00023957-RA_NChap2_final_00023957-RA,NChap2_final_00023957-RA,NChap2_final_00023957-RA,X,Y,222133506,40204244,222136653,40207395,X_TX_00023957,TX_00023957,NA,NA,3151,2572
9030,NChap2_final_00023964-RA_NChap2_final_00023964-RA,NChap2_final_00023964-RA,NChap2_final_00023964-RA,X,Y,222168224,40089191,222170690,40091664,X_TX_00023964,TX_00023964,NA,NA,2473,399
9040,NChap2_final_00023966-RA_NChap2_final_00023966-RA,NChap2_final_00023966-RA,NChap2_final_00023966-RA,X,Y,222250185,40014490,222253929,40018227,X_TX_00023966,TX_00023966,NA,NA,3737,2580
9046,NChap2_final_00023968-RA_NChap2_final_00023968-RA,NChap2_final_00023968-RA,NChap2_final_00023968-RA,X,Y,222374149,39879530,222375007,39880387,X_TX_00023968,TX_00023968,NA,NA,857,0
9055,NChap2_final_00023970-RA_NChap2_final_00023970-RA,NChap2_final_00023970-RA,NChap2_final_00023970-RA,X,Y,222485608,39723626,222488204,39726243,X_TX_00023970,TX_00023970,NA,NA,2617,225
9056,NChap2_final_00023971-RA_NChap2_final_00023971-RA,NChap2_final_00023971-RA,NChap2_final_00023971-RA,X,Y,222538075,39656843,222539965,39658722,X_TX_00023971,TX_00023971,NA,NA,1879,1717
9062,NChap2_final_00023972-RA_NChap2_final_00023972-RA,NChap2_final_00023972-RA,NChap2_final_00023972-RA,X,Y,222566033,39626793,222576980,39633338,X_TX_00023972,TX_00023972,NA,NA,6545,2
9064,NChap2_final_00023973-RA_NChap2_final_00023973-RA,NChap2_final_00023973-RA,NChap2_final_00023973-RA,X,Y,222577704,39624360,222579410,39626071,X_TX_00023973,TX_00023973,NA,NA,1711,0
9071,NChap2_final_00023975-RA_NChap2_final_00023975-RA,NChap2_final_00023975-RA,NChap2_final_00023975-RA,X,Y,222618280,39582121,222621818,39585667,X_TX_00023975,TX_00023975,NA,NA,3546,1156
9084,NChap2_final_00023977-RA_NChap2_final_00023977-RA,NChap2_final_00023977-RA,NChap2_final_00023977-RA,X,Y,222740701,39494884,222742128,39496304,X_TX_00023977,TX_00023977,NA,NA,1420,311
9086,NChap2_final_00023978-RA_NChap2_final_00023978-RA,NChap2_final_00023978-RA,NChap2_final_00023978-RA,X,Y,222771192,39478161,222772655,39479613,X_TX_00023978,TX_00023978,NA,NA,1452,0
9093,NChap2_final_00023979-RA_NChap2_final_00023979-RA,NChap2_final_00023979-RA,NChap2_final_00023979-RA,X,Y,222921985,39387450,222923818,39389288,X_TX_00023979,TX_00023979,NA,NA,1838,19541
9094,NChap2_final_00023980-RA_NChap2_final_00023980-RA,NChap2_final_00023980-RA,NChap2_final_00023980-RA,X,Y,222925707,39377935,222928764,39385556,X_TX_00023980,TX_00023980,NA,NA,7621,285
9097,NChap2_final_00023981-RA_NChap2_final_00023981-RA,NChap2_final_00023981-RA,NChap2_final_00023981-RA,X,Y,223023491,39317087,223027652,39322070,X_TX_00023981,TX_00023981,NA,NA,4983,42
9100,NChap2_final_00023982-RA_NChap2_final_00023982-RA,NChap2_final_00023982-RA,NChap2_final_00023982-RA,X,Y,223205705,39199579,223209412,39203362,X_TX_00023982,TX_00023982,NA,NA,3783,1703
9101,NChap2_final_00023983-RA_NChap2_final_00023983-RA,NChap2_final_00023983-RA,NChap2_final_00023983-RA,X,Y,223232709,39142198,223238416,39148062,X_TX_00023983,TX_00023983,NA,NA,5864,18
9102,NChap2_final_00023984-RA_NChap2_final_00023984-RA,NChap2_final_00023984-RA,NChap2_final_00023984-RA,X,Y,223238722,39138673,223241938,39141891,X_TX_00023984,TX_00023984,NA,NA,3218,396
9104,NChap2_final_00023985-RA_NChap2_final_00023985-RA,NChap2_final_00023985-RA,NChap2_final_00023985-RA,X,Y,223246919,39132839,223247773,39133693,X_TX_00023985,TX_00023985,NA,NA,854,0
9105,NChap2_final_00023986-RA_NChap2_final_00023986-RA,NChap2_final_00023986-RA,NChap2_final_00023986-RA,X,Y,223248787,39130262,223249839,39131314,X_TX_00023986,TX_00023986,NA,NA,1052,1
9109,NChap2_final_00024327-RA_NChap2_final_00024325-RA,NChap2_final_00024327-RA,NChap2_final_00024325-RA,X,Y,223286119,39088065,223291931,39089498,X_TX_00024327,TX_00024325,NA,NA,1433,15
9112,NChap2_final_00023987-RA_NChap2_final_00023987-RA,NChap2_final_00023987-RA,NChap2_final_00023987-RA,X,Y,223340029,39032094,223346982,39039091,X_TX_00023987,TX_00023987,NA,NA,6997,753
9113,NChap2_final_00023988-RA_NChap2_final_00023988-RA,NChap2_final_00023988-RA,NChap2_final_00023988-RA,X,Y,223347782,39018645,223348508,39019370,X_TX_00023988,TX_00023988,NA,NA,725,14
9116,NChap2_final_00023989-RA_NChap2_final_00023989-RA,NChap2_final_00023989-RA,NChap2_final_00023989-RA,X,Y,223360000,39008770,223363586,39012483,X_TX_00023989,TX_00023989,NA,NA,3713,1187
