pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,flag_tx_mat,flag_tx_pat
TX_maternal_00021704_TX_paternal_00018555,TX_maternal_00021704,TX_paternal_00018555,X,Y,258328447,3434049,258329766,3435623,PASS,PASS
TX_maternal_00021706_TX_paternal_00018557,TX_maternal_00021706,TX_paternal_00018557,X,Y,258364798,3459601,258369837,3464221,PASS,PASS
TX_maternal_00021707_TX_paternal_00018558,TX_maternal_00021707,TX_paternal_00018558,X,Y,258370643,3464521,258374750,3468607,PASS,PASS
TX_maternal_00021708_TX_paternal_00018559,TX_maternal_00021708,TX_paternal_00018559,X,Y,258397586,3491052,258401263,3494377,PASS,PASS
TX_maternal_00021692_TX_paternal_00018565,TX_maternal_00021692,TX_paternal_00018565,X,Y,258150072,3557390,258154919,3564235,PASS,PASS
TX_maternal_00021709_TX_paternal_00018566,TX_maternal_00021709,TX_paternal_00018566,X,Y,258437696,3564402,258450615,3568266,PASS,PASS
TX_maternal_00021714_TX_paternal_00018579,TX_maternal_00021714,TX_paternal_00018579,X,Y,258483795,3746614,258489141,3748332,PASS,PASS
TX_maternal_00021715_TX_paternal_00018580,TX_maternal_00021715,TX_paternal_00018580,X,Y,258516040,3758072,258518941,3759466,PASS,PASS
TX_maternal_00021716_TX_paternal_00018585,TX_maternal_00021716,TX_paternal_00018585,X,Y,258567362,3836608,258573272,3840046,PASS,PASS
TX_maternal_00021717_TX_paternal_00018586,TX_maternal_00021717,TX_paternal_00018586,X,Y,258575852,3842588,258579524,3846057,PASS,PASS
TX_maternal_00021718_TX_paternal_00018587,TX_maternal_00021718,TX_paternal_00018587,X,Y,258578056,3844790,258580376,3847282,PASS,PASS
TX_maternal_00021730_TX_paternal_00018589,TX_maternal_00021730,TX_paternal_00018589,X,Y,258703783,3871843,258706371,3874164,PASS,PASS
TX_maternal_00021732_TX_paternal_00018588,TX_maternal_00021732,TX_paternal_00018588,X,Y,258725871,3851046,258729916,3858912,PASS,PASS
TX_maternal_00021737_TX_paternal_00018593,TX_maternal_00021737,TX_paternal_00018593,X,Y,258763589,3923934,258765664,3925519,PASS,PASS
TX_maternal_00021746_TX_paternal_00018624,TX_maternal_00021746,TX_paternal_00018624,X,Y,258841847,4285971,258845734,4291442,PASS,PASS
TX_maternal_00021748_TX_paternal_00018626,TX_maternal_00021748,TX_paternal_00018626,X,Y,258878287,4305443,258888217,4316029,PASS,PASS
TX_maternal_00021752_TX_paternal_00018603,TX_maternal_00021752,TX_paternal_00018603,X,Y,258935261,4039554,258951167,4043775,PASS,PASS
TX_maternal_00021753_TX_paternal_00018604,TX_maternal_00021753,TX_paternal_00018604,X,Y,258962076,4049711,258967242,4054438,PASS,PASS
TX_maternal_00021754_TX_paternal_00018607,TX_maternal_00021754,TX_paternal_00018607,X,Y,258978409,4095391,258979996,4096193,PASS,PASS
TX_maternal_00021755_TX_paternal_00018608,TX_maternal_00021755,TX_paternal_00018608,X,Y,258980682,4107683,258983807,4109791,PASS,PASS
TX_maternal_00021756_TX_paternal_00018609,TX_maternal_00021756,TX_paternal_00018609,X,Y,258983892,4109875,258984792,4110795,PASS,PASS
TX_maternal_00021757_TX_paternal_00018610,TX_maternal_00021757,TX_paternal_00018610,X,Y,258986480,4123421,258986978,4124702,PASS,PASS
TX_maternal_00021758_TX_paternal_00018611,TX_maternal_00021758,TX_paternal_00018611,X,Y,258993353,4126901,258995349,4128922,PASS,PASS
TX_maternal_00021759_TX_paternal_00018614,TX_maternal_00021759,TX_paternal_00018614,X,Y,259007338,4148673,259024027,4164074,PASS,PASS
TX_maternal_00021760_TX_paternal_00018620,TX_maternal_00021760,TX_paternal_00018620,X,Y,259011813,4178306,259018780,4184129,PASS,PASS
TX_maternal_00021764_TX_paternal_00018623,TX_maternal_00021764,TX_paternal_00018623,X,Y,259102343,4275328,259107004,4279768,PASS,PASS
TX_maternal_00021750_TX_paternal_00018625,TX_maternal_00021750,TX_paternal_00018625,X,Y,258900129,4293196,258913617,4299126,PASS,PASS
TX_maternal_00021766_TX_paternal_00018630,TX_maternal_00021766,TX_paternal_00018630,X,Y,259113692,4365901,259120705,4395330,PASS,PASS
TX_maternal_00021778_TX_paternal_00018631,TX_maternal_00021778,TX_paternal_00018631,X,Y,259210143,4397404,259221242,4408738,PASS,PASS
TX_maternal_00021779_TX_paternal_00018632,TX_maternal_00021779,TX_paternal_00018632,X,Y,259224308,4420705,259226841,4422524,PASS,PASS
TX_maternal_00021780_TX_paternal_00018633,TX_maternal_00021780,TX_paternal_00018633,X,Y,259226119,4423475,259236112,4425181,PASS,PASS
TX_maternal_00021784_TX_paternal_00018635,TX_maternal_00021784,TX_paternal_00018635,X,Y,259254315,4437444,259259138,4444458,PASS,PASS
TX_maternal_00021785_TX_paternal_00018636,TX_maternal_00021785,TX_paternal_00018636,X,Y,259260925,4444786,259264625,4450362,PASS,PASS
TX_maternal_00021786_TX_paternal_00018638,TX_maternal_00021786,TX_paternal_00018638,X,Y,259280790,4466151,259285305,4470687,PASS,PASS
TX_maternal_00021787_TX_paternal_00018639,TX_maternal_00021787,TX_paternal_00018639,X,Y,259287070,4472716,259295450,4480050,PASS,PASS
TX_maternal_00021789_TX_paternal_00018641,TX_maternal_00021789,TX_paternal_00018641,X,Y,259298135,4483165,259304981,4490816,PASS,PASS
TX_maternal_00021790_TX_paternal_00018643,TX_maternal_00021790,TX_paternal_00018643,X,Y,259315698,4505921,259318181,4508430,PASS,PASS
TX_maternal_00021791_TX_paternal_00018644,TX_maternal_00021791,TX_paternal_00018644,X,Y,259324060,4510646,259329357,4517165,PASS,PASS
TX_maternal_00021792_TX_paternal_00018645,TX_maternal_00021792,TX_paternal_00018645,X,Y,259331713,4518763,259339380,4526158,PASS,PASS
TX_maternal_00021793_TX_paternal_00018646,TX_maternal_00021793,TX_paternal_00018646,X,Y,259341357,4536951,259348009,4541758,PASS,PASS
TX_maternal_00021794_TX_paternal_00018648,TX_maternal_00021794,TX_paternal_00018648,X,Y,259351933,4545470,259355036,4548846,PASS,PASS
TX_maternal_00021795_TX_paternal_00018651,TX_maternal_00021795,TX_paternal_00018651,X,Y,259354326,4556659,259368047,4566741,PASS,PASS
TX_maternal_00021796_TX_paternal_00018653,TX_maternal_00021796,TX_paternal_00018653,X,Y,259375306,4573953,259378963,4585067,PASS,PASS
TX_maternal_00021797_TX_paternal_00018654,TX_maternal_00021797,TX_paternal_00018654,X,Y,259391753,4595635,259397088,4599694,PASS,PASS
TX_maternal_00021798_TX_paternal_00018655,TX_maternal_00021798,TX_paternal_00018655,X,Y,259396953,4599351,259406037,4608676,PASS,PASS
TX_maternal_00021799_TX_paternal_00018656,TX_maternal_00021799,TX_paternal_00018656,X,Y,259411872,4609953,259414180,4612264,PASS,PASS
TX_maternal_00021800_TX_paternal_00018657,TX_maternal_00021800,TX_paternal_00018657,X,Y,259417006,4628570,259423341,4634634,PASS,PASS
TX_maternal_00021801_TX_paternal_00018659,TX_maternal_00021801,TX_paternal_00018659,X,Y,259426506,4652571,259438526,4663690,PASS,PASS
TX_maternal_00021803_TX_paternal_00018663,TX_maternal_00021803,TX_paternal_00018663,X,Y,259455298,4679966,259457594,4682271,PASS,PASS
TX_maternal_00021805_TX_paternal_00018666,TX_maternal_00021805,TX_paternal_00018666,X,Y,259505454,4765932,259518546,4778897,PASS,PASS
TX_maternal_00021806_TX_paternal_00018667,TX_maternal_00021806,TX_paternal_00018667,X,Y,259521598,4781265,259526154,4785826,PASS,PASS
TX_maternal_00021807_TX_paternal_00018668,TX_maternal_00021807,TX_paternal_00018668,X,Y,259526482,4786154,259528228,4787638,PASS,PASS
TX_maternal_00021808_TX_paternal_00018669,TX_maternal_00021808,TX_paternal_00018669,X,Y,259532403,4792076,259536746,4796407,PASS,PASS
TX_maternal_00021809_TX_paternal_00018670,TX_maternal_00021809,TX_paternal_00018670,X,Y,259538420,4798087,259544554,4805232,PASS,PASS
TX_maternal_00021810_TX_paternal_00018671,TX_maternal_00021810,TX_paternal_00018671,X,Y,259544888,4805617,259546398,4808021,PASS,PASS
TX_maternal_00021811_TX_paternal_00018672,TX_maternal_00021811,TX_paternal_00018672,X,Y,259549122,4809888,259549953,4812496,PASS,PASS
TX_maternal_00021812_TX_paternal_00018674,TX_maternal_00021812,TX_paternal_00018674,X,Y,259565049,4823122,259566810,4824870,PASS,PASS
TX_maternal_00021814_TX_paternal_00018679,TX_maternal_00021814,TX_paternal_00018679,X,Y,259572817,4841588,259575466,4844258,PASS,PASS
TX_maternal_00021815_TX_paternal_00018680,TX_maternal_00021815,TX_paternal_00018680,X,Y,259576658,4845383,259579668,4848320,PASS,PASS
TX_maternal_00021819_TX_paternal_00018682,TX_maternal_00021819,TX_paternal_00018682,X,Y,259657252,4888780,259667351,4892116,PASS,PASS
TX_maternal_00021818_TX_paternal_00018683,TX_maternal_00021818,TX_paternal_00018683,X,Y,259656133,4925740,259656699,4926306,PASS,PASS
TX_maternal_00021820_TX_paternal_00018688,TX_maternal_00021820,TX_paternal_00018688,X,Y,259688742,4967747,259691526,4970534,PASS,PASS
TX_maternal_00021821_TX_paternal_00018700,TX_maternal_00021821,TX_paternal_00018700,X,Y,259701665,5417644,259706256,5422202,PASS,PASS
TX_maternal_00021827_TX_paternal_00018703,TX_maternal_00021827,TX_paternal_00018703,X,Y,259746334,5450557,259748801,5453043,PASS,PASS
TX_maternal_00021831_TX_paternal_00018704,TX_maternal_00021831,TX_paternal_00018704,X,Y,259775092,5468229,259781897,5475329,PASS,PASS
TX_maternal_00021832_TX_paternal_00018708,TX_maternal_00021832,TX_paternal_00018708,X,Y,259806986,5505603,259808874,5507488,PASS,PASS
TX_maternal_00021833_TX_paternal_00018710,TX_maternal_00021833,TX_paternal_00018710,X,Y,259840607,5537570,259842481,5546796,PASS,PASS
TX_maternal_00021835_TX_paternal_00018712,TX_maternal_00021835,TX_paternal_00018712,X,Y,259853207,5560987,259860435,5578507,PASS,PASS
TX_maternal_00021837_TX_paternal_00018714,TX_maternal_00021837,TX_paternal_00018714,X,Y,259876460,5597662,259880925,5602132,PASS,PASS
TX_maternal_00021838_TX_paternal_00018717,TX_maternal_00021838,TX_paternal_00018717,X,Y,259881168,5620642,259884340,5624021,PASS,PASS
TX_maternal_00021839_TX_paternal_00018718,TX_maternal_00021839,TX_paternal_00018718,X,Y,259884380,5626342,259889482,5628695,PASS,PASS
TX_maternal_00021844_TX_paternal_00018723,TX_maternal_00021844,TX_paternal_00018723,X,Y,259938966,5733494,259940383,5740409,PASS,PASS
TX_maternal_00021846_TX_paternal_00018725,TX_maternal_00021846,TX_paternal_00018725,X,Y,259948743,5747195,259950467,5754522,PASS,PASS
TX_maternal_00021847_TX_paternal_00018726,TX_maternal_00021847,TX_paternal_00018726,X,Y,259950944,5753341,259952841,5754746,PASS,PASS
TX_maternal_00021850_TX_paternal_00018728,TX_maternal_00021850,TX_paternal_00018728,X,Y,259969741,5768287,259974473,5773130,PASS,PASS
TX_maternal_00021851_TX_paternal_00018729,TX_maternal_00021851,TX_paternal_00018729,X,Y,260050829,5834001,260053271,5836441,PASS,PASS
TX_maternal_00021852_TX_paternal_00018504,TX_maternal_00021852,TX_paternal_00018504,X,Y,260274704,2568338,260276958,2576960,PASS,PASS
TX_maternal_00021854_TX_paternal_00018500,TX_maternal_00021854,TX_paternal_00018500,X,Y,260297174,2537048,260299299,2539221,PASS,PASS
TX_maternal_00021855_TX_paternal_00018499,TX_maternal_00021855,TX_paternal_00018499,X,Y,260301783,2522315,260306417,2526940,PASS,PASS
TX_maternal_00021856_TX_paternal_00018498,TX_maternal_00021856,TX_paternal_00018498,X,Y,260307866,2519357,260309213,2520944,PASS,PASS
TX_maternal_00021857_TX_paternal_00018497,TX_maternal_00021857,TX_paternal_00018497,X,Y,260310217,2507366,260316313,2513514,PASS,PASS
TX_maternal_00021858_TX_paternal_00018496,TX_maternal_00021858,TX_paternal_00018496,X,Y,260322458,2499113,260324679,2501336,PASS,PASS
TX_maternal_00021859_TX_paternal_00018495,TX_maternal_00021859,TX_paternal_00018495,X,Y,260335856,2485309,260338194,2487492,PASS,PASS
TX_maternal_00021860_TX_paternal_00018494,TX_maternal_00021860,TX_paternal_00018494,X,Y,260353788,2470287,260355298,2471834,PASS,PASS
TX_maternal_00021861_TX_paternal_00018493,TX_maternal_00021861,TX_paternal_00018493,X,Y,260384525,2418729,260389394,2427544,PASS,PASS
TX_maternal_00021862_TX_paternal_00018491,TX_maternal_00021862,TX_paternal_00018491,X,Y,260397170,2408429,260399300,2410561,PASS,PASS
TX_maternal_00021863_TX_paternal_00018490,TX_maternal_00021863,TX_paternal_00018490,X,Y,260401268,2404006,260403795,2406538,PASS,PASS
TX_maternal_00021864_TX_paternal_00018488,TX_maternal_00021864,TX_paternal_00018488,X,Y,260419957,2374337,260423610,2382586,PASS,PASS
TX_maternal_00021865_TX_paternal_00018487,TX_maternal_00021865,TX_paternal_00018487,X,Y,260432094,2362324,260435285,2365516,PASS,PASS
TX_maternal_00021866_TX_paternal_00018485,TX_maternal_00021866,TX_paternal_00018485,X,Y,260454972,2341365,260456777,2344162,PASS,PASS
TX_maternal_00021867_TX_paternal_00018486,TX_maternal_00021867,TX_paternal_00018486,X,Y,260455334,2342149,260455993,2343404,PASS,PASS
TX_maternal_00021869_TX_paternal_00018483,TX_maternal_00021869,TX_paternal_00018483,X,Y,260528983,2286137,260531018,2288172,PASS,PASS
TX_maternal_00021870_TX_paternal_00018482,TX_maternal_00021870,TX_paternal_00018482,X,Y,260531098,2279493,260537917,2286105,PASS,PASS
TX_maternal_00021871_TX_paternal_00018480,TX_maternal_00021871,TX_paternal_00018480,X,Y,260546360,2265348,260554732,2273690,PASS,PASS
TX_maternal_00021872_TX_paternal_00018479,TX_maternal_00021872,TX_paternal_00018479,X,Y,260557456,2261487,260558720,2262633,PASS,PASS
TX_maternal_00021876_TX_paternal_00018478,TX_maternal_00021876,TX_paternal_00018478,X,Y,260585795,2248449,260588966,2251650,PASS,PASS
TX_maternal_00021877_TX_paternal_00018477,TX_maternal_00021877,TX_paternal_00018477,X,Y,260591101,2243898,260594117,2246624,PASS,PASS
TX_maternal_00021878_TX_paternal_00018476,TX_maternal_00021878,TX_paternal_00018476,X,Y,260594663,2229882,260606712,2243311,PASS,PASS
TX_maternal_00021879_TX_paternal_00018475,TX_maternal_00021879,TX_paternal_00018475,X,Y,260608469,2222735,260611501,2225256,PASS,PASS
TX_maternal_00021880_TX_paternal_00018474,TX_maternal_00021880,TX_paternal_00018474,X,Y,260611836,2219270,260615560,2222401,PASS,PASS
TX_maternal_00021882_TX_paternal_00018472,TX_maternal_00021882,TX_paternal_00018472,X,Y,260631889,2202916,260635661,2206959,PASS,PASS
TX_maternal_00021883_TX_paternal_00018471,TX_maternal_00021883,TX_paternal_00018471,X,Y,260649527,2194414,260655187,2200037,PASS,PASS
TX_maternal_00021884_TX_paternal_00018470,TX_maternal_00021884,TX_paternal_00018470,X,Y,260654391,2191836,260659864,2193450,PASS,PASS
TX_maternal_00021885_TX_paternal_00018469,TX_maternal_00021885,TX_paternal_00018469,X,Y,260685826,2145848,260691845,2148896,PASS,PASS
TX_maternal_00021887_TX_paternal_00018468,TX_maternal_00021887,TX_paternal_00018468,X,Y,260706402,2116015,260707502,2117116,PASS,PASS
TX_maternal_00021888_TX_paternal_00018467,TX_maternal_00021888,TX_paternal_00018467,X,Y,260720091,2099623,260723611,2103427,PASS,PASS
TX_maternal_00021889_TX_paternal_00018466,TX_maternal_00021889,TX_paternal_00018466,X,Y,260731067,2083418,260741198,2097200,PASS,PASS
TX_maternal_00021890_TX_paternal_00018465,TX_maternal_00021890,TX_paternal_00018465,X,Y,260743445,2079087,260745521,2081164,PASS,PASS
TX_maternal_00021894_TX_paternal_00018462,TX_maternal_00021894,TX_paternal_00018462,X,Y,261009660,2041629,261017232,2045959,PASS,PASS
TX_maternal_00021897_TX_paternal_00018460,TX_maternal_00021897,TX_paternal_00018460,X,Y,261055331,2015718,261056066,2016576,PASS,PASS
TX_maternal_00021898_TX_paternal_00018459,TX_maternal_00021898,TX_paternal_00018459,X,Y,261056315,2012141,261059766,2015592,PASS,PASS
TX_maternal_00021899_TX_paternal_00018461,TX_maternal_00021899,TX_paternal_00018461,X,Y,261069206,2016637,261072816,2020238,PASS,PASS
TX_maternal_00021901_TX_paternal_00018458,TX_maternal_00021901,TX_paternal_00018458,X,Y,261080420,2001685,261088208,2009487,PASS,PASS
TX_maternal_00021902_TX_paternal_00018457,TX_maternal_00021902,TX_paternal_00018457,X,Y,261098832,1989613,261100182,1991358,PASS,PASS
TX_maternal_00021903_TX_paternal_00018456,TX_maternal_00021903,TX_paternal_00018456,X,Y,261108630,1982639,261112442,1986444,PASS,PASS
TX_maternal_00021904_TX_paternal_00018455,TX_maternal_00021904,TX_paternal_00018455,X,Y,261113167,1980964,261114125,1982057,PASS,PASS
TX_maternal_00021905_TX_paternal_00018454,TX_maternal_00021905,TX_paternal_00018454,X,Y,261114882,1976227,261118589,1980207,PASS,PASS
TX_maternal_00021906_TX_paternal_00018453,TX_maternal_00021906,TX_paternal_00018453,X,Y,261122562,1969492,261126389,1973303,PASS,PASS
TX_maternal_00021907_TX_paternal_00018452,TX_maternal_00021907,TX_paternal_00018452,X,Y,261152977,1957656,261155630,1960307,PASS,PASS
TX_maternal_00021908_TX_paternal_00018451,TX_maternal_00021908,TX_paternal_00018451,X,Y,261159104,1953012,261160263,1954171,PASS,PASS
TX_maternal_00021909_TX_paternal_00018450,TX_maternal_00021909,TX_paternal_00018450,X,Y,261162153,1947185,261165517,1950864,PASS,PASS
TX_maternal_00021910_TX_paternal_00018449,TX_maternal_00021910,TX_paternal_00018449,X,Y,261170316,1938286,261173988,1942119,PASS,PASS
TX_maternal_00021911_TX_paternal_00018448,TX_maternal_00021911,TX_paternal_00018448,X,Y,261182974,1928377,261184176,1929570,PASS,PASS
TX_maternal_00021912_TX_paternal_00018445,TX_maternal_00021912,TX_paternal_00018445,X,Y,261190506,1907321,261193288,1910044,PASS,PASS
TX_maternal_00021913_TX_paternal_00018444,TX_maternal_00021913,TX_paternal_00018444,X,Y,261199276,1898093,261202521,1901334,PASS,PASS
TX_maternal_00021914_TX_paternal_00018443,TX_maternal_00021914,TX_paternal_00018443,X,Y,261204319,1891071,261209061,1895801,PASS,PASS
TX_maternal_00021915_TX_paternal_00018442,TX_maternal_00021915,TX_paternal_00018442,X,Y,261214244,1880954,261219081,1885548,PASS,PASS
TX_maternal_00021918_TX_paternal_00018438,TX_maternal_00021918,TX_paternal_00018438,X,Y,261283926,1835078,261286618,1840153,PASS,PASS
TX_maternal_00021919_TX_paternal_00018435,TX_maternal_00021919,TX_paternal_00018435,X,Y,261297366,1774502,261307351,1775248,PASS,PASS
TX_maternal_00021920_TX_paternal_00018434,TX_maternal_00021920,TX_paternal_00018434,X,Y,261309172,1759321,261313840,1764940,PASS,PASS
TX_maternal_00021921_TX_paternal_00018433,TX_maternal_00021921,TX_paternal_00018433,X,Y,261316816,1744544,261328557,1756278,PASS,PASS
TX_maternal_00021922_TX_paternal_00018432,TX_maternal_00021922,TX_paternal_00018432,X,Y,261355519,1731498,261359374,1734733,PASS,PASS
TX_maternal_00021923_TX_paternal_00018431,TX_maternal_00021923,TX_paternal_00018431,X,Y,261360904,1727208,261370822,1729965,PASS,PASS
TX_maternal_00021924_TX_paternal_00018426,TX_maternal_00021924,TX_paternal_00018426,X,Y,261373479,1702277,261375551,1704348,PASS,PASS
TX_maternal_00021925_TX_paternal_00018425,TX_maternal_00021925,TX_paternal_00018425,X,Y,261376274,1696866,261381143,1702521,PASS,PASS
TX_maternal_00021926_TX_paternal_00018423,TX_maternal_00021926,TX_paternal_00018423,X,Y,261432422,1654072,261435718,1657213,PASS,PASS
TX_maternal_00021927_TX_paternal_00018422,TX_maternal_00021927,TX_paternal_00018422,X,Y,261437965,1649180,261440367,1651679,PASS,PASS
TX_maternal_00021928_TX_paternal_00018421,TX_maternal_00021928,TX_paternal_00018421,X,Y,261441348,1640023,261449014,1647698,PASS,PASS
TX_maternal_00021929_TX_paternal_00018420,TX_maternal_00021929,TX_paternal_00018420,X,Y,261451491,1623244,261460019,1637252,PASS,PASS
TX_maternal_00021931_TX_paternal_00018418,TX_maternal_00021931,TX_paternal_00018418,X,Y,261480942,1607753,261484437,1611272,PASS,PASS
TX_maternal_00021932_TX_paternal_00018417,TX_maternal_00021932,TX_paternal_00018417,X,Y,261486491,1601294,261488839,1604027,PASS,PASS
TX_maternal_00021933_TX_paternal_00018416,TX_maternal_00021933,TX_paternal_00018416,X,Y,261489952,1590231,261499455,1599739,PASS,PASS
TX_maternal_00021934_TX_paternal_00018413,TX_maternal_00021934,TX_paternal_00018413,X,Y,261509100,1572570,261511314,1574714,PASS,PASS
TX_maternal_00021935_TX_paternal_00018412,TX_maternal_00021935,TX_paternal_00018412,X,Y,261513903,1569121,261514785,1570003,PASS,PASS
TX_maternal_00021938_TX_paternal_00018405,TX_maternal_00021938,TX_paternal_00018405,X,Y,261536094,1536299,261536946,1537791,PASS,PASS
TX_maternal_00021939_TX_paternal_00018404,TX_maternal_00021939,TX_paternal_00018404,X,Y,261542654,1528543,261545637,1531116,PASS,PASS
