pairID,id_tx_mat,id_tx_pat,chr_tx_mat,chr_tx_pat,start_tx_mat,start_tx_pat,end_tx_mat,end_tx_pat,length.mat,Rh_02.mat,length.pat,Rh_02.pat
TX_maternal_00020326_TX_paternal_00020203,TX_maternal_00020326,TX_paternal_00020203,X,Y,225075617,37186201,225078299,37188878,NA,NA,1773,851
TX_maternal_00020327_TX_paternal_00020202,TX_maternal_00020327,TX_paternal_00020202,X,Y,225106855,37163042,225109363,37164954,NA,NA,489,337
TX_maternal_00020328_TX_paternal_00020200,TX_maternal_00020328,TX_paternal_00020200,X,Y,225159784,37103617,225160560,37104393,NA,NA,669,0
TX_maternal_00020331_TX_paternal_00020195,TX_maternal_00020331,TX_paternal_00020195,X,Y,225422723,36872088,225424884,36874024,NA,NA,941,375
TX_maternal_00020332_TX_paternal_00020194,TX_maternal_00020332,TX_paternal_00020194,X,Y,225425475,36867583,225429170,36871273,NA,NA,1827,1558
TX_maternal_00020333_TX_paternal_00020192,TX_maternal_00020333,TX_paternal_00020192,X,Y,225464068,36814473,225472552,36822362,NA,NA,2520,2440
TX_maternal_00020334_TX_paternal_00020191,TX_maternal_00020334,TX_paternal_00020191,X,Y,225497532,36782553,225498982,36783997,NA,NA,1081,0
TX_maternal_00020335_TX_paternal_00020187,TX_maternal_00020335,TX_paternal_00020187,X,Y,225518206,36691763,225521005,36694565,NA,NA,746,542
TX_maternal_00020336_TX_paternal_00020186,TX_maternal_00020336,TX_paternal_00020186,X,Y,225556427,36681223,225559504,36684469,NA,NA,777,476
TX_maternal_00020337_TX_paternal_00020183,TX_maternal_00020337,TX_paternal_00020183,X,Y,225636516,36621943,225639443,36624869,NA,NA,1392,365
TX_maternal_00020338_TX_paternal_00020182,TX_maternal_00020338,TX_paternal_00020182,X,Y,225650553,36598836,225652367,36600649,NA,NA,1271,1360
TX_maternal_00020339_TX_paternal_00020181,TX_maternal_00020339,TX_paternal_00020181,X,Y,225674529,36577698,225677557,36593882,NA,NA,1011,910
TX_maternal_00020345_TX_paternal_00020180,TX_maternal_00020345,TX_paternal_00020180,X,Y,225738446,36557954,225741895,36561399,NA,NA,1251,3468
TX_maternal_00020346_TX_paternal_00020179,TX_maternal_00020346,TX_paternal_00020179,X,Y,225743263,36552628,225747215,36556580,NA,NA,1751,553
TX_maternal_00020347_TX_paternal_00020178,TX_maternal_00020347,TX_paternal_00020178,X,Y,225752100,36544531,225755421,36547851,NA,NA,1158,1851
TX_maternal_00020350_TX_paternal_00020173,TX_maternal_00020350,TX_paternal_00020173,X,Y,225872346,36450994,225874297,36452945,NA,NA,1179,1
TX_maternal_00020351_TX_paternal_00020172,TX_maternal_00020351,TX_paternal_00020172,X,Y,225913097,36408038,225917216,36412844,NA,NA,1725,5183
TX_maternal_00020352_TX_paternal_00020169,TX_maternal_00020352,TX_paternal_00020169,X,Y,225982649,36329889,225984161,36331401,NA,NA,759,692
TX_maternal_00020353_TX_paternal_00020168,TX_maternal_00020353,TX_paternal_00020168,X,Y,226000831,36282263,226015677,36284520,NA,NA,1694,128
TX_maternal_00020354_TX_paternal_00020166,TX_maternal_00020354,TX_paternal_00020166,X,Y,226022664,36272602,226025310,36275248,NA,NA,711,580
TX_maternal_00020355_TX_paternal_00020165,TX_maternal_00020355,TX_paternal_00020165,X,Y,226025447,36270240,226027668,36272465,NA,NA,504,84
TX_maternal_00020357_TX_paternal_00020164,TX_maternal_00020357,TX_paternal_00020164,X,Y,226109120,36190921,226115357,36201619,NA,NA,884,1
TX_maternal_00020359_TX_paternal_00020162,TX_maternal_00020359,TX_paternal_00020162,X,Y,226182521,36122026,226194279,36133776,NA,NA,2739,2006
TX_maternal_00020360_TX_paternal_00020161,TX_maternal_00020360,TX_paternal_00020161,X,Y,226194656,36119441,226196816,36121649,NA,NA,2036,90
TX_maternal_00020363_TX_paternal_00020157,TX_maternal_00020363,TX_paternal_00020157,X,Y,226286175,36070622,226290380,36076770,NA,NA,2282,42
TX_maternal_00020365_TX_paternal_00020154,TX_maternal_00020365,TX_paternal_00020154,X,Y,226384227,35980778,226388165,35993358,NA,NA,1782,0
TX_maternal_00020366_TX_paternal_00020152,TX_maternal_00020366,TX_paternal_00020152,X,Y,226429933,35950778,226435309,35957076,NA,NA,1540,1405
TX_maternal_00020367_TX_paternal_00020151,TX_maternal_00020367,TX_paternal_00020151,X,Y,226438128,35944696,226441388,35947956,NA,NA,3175,357
TX_maternal_00020368_TX_paternal_00020150,TX_maternal_00020368,TX_paternal_00020150,X,Y,226482783,35887332,226485415,35894012,NA,NA,1440,0
TX_maternal_00020370_TX_paternal_00020149,TX_maternal_00020370,TX_paternal_00020149,X,Y,226506592,35854453,226508322,35856173,NA,NA,1204,18
TX_maternal_00020372_TX_paternal_00020148,TX_maternal_00020372,TX_paternal_00020148,X,Y,226512335,35844333,226516338,35848334,NA,NA,1866,748
TX_maternal_00020375_TX_paternal_00020147,TX_maternal_00020375,TX_paternal_00020147,X,Y,226606409,35754298,226608512,35756406,NA,NA,685,420
TX_maternal_00020376_TX_paternal_00020142,TX_maternal_00020376,TX_paternal_00020142,X,Y,226692883,35628697,226695117,35635425,NA,NA,1095,716
TX_maternal_00020377_TX_paternal_00020141,TX_maternal_00020377,TX_paternal_00020141,X,Y,226775560,35526178,226780376,35529753,NA,NA,1310,2599
TX_maternal_00020378_TX_paternal_00020140,TX_maternal_00020378,TX_paternal_00020140,X,Y,226804779,35484318,226805319,35484859,NA,NA,271,0
TX_maternal_00020379_TX_paternal_00020138,TX_maternal_00020379,TX_paternal_00020138,X,Y,226810184,35472185,226819717,35480224,NA,NA,867,0
TX_maternal_00020380_TX_paternal_00020137,TX_maternal_00020380,TX_paternal_00020137,X,Y,226825551,35464168,226827054,35465318,NA,NA,895,0
TX_maternal_00020381_TX_paternal_00020136,TX_maternal_00020381,TX_paternal_00020136,X,Y,226972046,35334954,226978262,35339597,NA,NA,1090,0
TX_maternal_00020384_TX_paternal_00020134,TX_maternal_00020384,TX_paternal_00020134,X,Y,227033685,35300293,227037015,35303622,NA,NA,2950,0
TX_maternal_00020385_TX_paternal_00020133,TX_maternal_00020385,TX_paternal_00020133,X,Y,227155079,35200087,227156602,35201610,NA,NA,1310,1051
TX_maternal_00020387_TX_paternal_00020131,TX_maternal_00020387,TX_paternal_00020131,X,Y,227205723,35151090,227206598,35151637,NA,NA,528,0
TX_maternal_00020389_TX_paternal_00020130,TX_maternal_00020389,TX_paternal_00020130,X,Y,227393122,34903665,227395366,34904871,NA,NA,833,1035
TX_maternal_00020390_TX_paternal_00020128,TX_maternal_00020390,TX_paternal_00020128,X,Y,227455657,34848037,227456988,34849374,NA,NA,882,14
TX_maternal_00020391_TX_paternal_00020127,TX_maternal_00020391,TX_paternal_00020127,X,Y,227458971,34843474,227461824,34845716,NA,NA,1799,0
TX_maternal_00020392_TX_paternal_00020126,TX_maternal_00020392,TX_paternal_00020126,X,Y,227462037,34838002,227467654,34843261,NA,NA,983,1620
TX_maternal_00020393_TX_paternal_00020125,TX_maternal_00020393,TX_paternal_00020125,X,Y,227470489,34832337,227473448,34834506,NA,NA,1347,7492
TX_maternal_00020394_TX_paternal_00020124,TX_maternal_00020394,TX_paternal_00020124,X,Y,227547977,34764109,227551127,34768038,NA,NA,2115,45469
TX_maternal_00020396_TX_paternal_00020118,TX_maternal_00020396,TX_paternal_00020118,X,Y,227583904,34727045,227584927,34727817,NA,NA,480,0
TX_maternal_00020398_TX_paternal_00020115,TX_maternal_00020398,TX_paternal_00020115,X,Y,227724515,34462022,227727700,34464582,NA,NA,1005,1212
TX_maternal_00020400_TX_paternal_00020114,TX_maternal_00020400,TX_paternal_00020114,X,Y,227729878,34455987,227733188,34459297,NA,NA,1944,147
TX_maternal_00020401_TX_paternal_00020112,TX_maternal_00020401,TX_paternal_00020112,X,Y,227735020,34445561,227736565,34451679,NA,NA,707,334
TX_maternal_00020402_TX_paternal_00020111,TX_maternal_00020402,TX_paternal_00020111,X,Y,227785821,34401531,227789925,34405630,NA,NA,1964,119
TX_maternal_00020403_TX_paternal_00020110,TX_maternal_00020403,TX_paternal_00020110,X,Y,227816699,34371780,227817754,34372401,NA,NA,540,0
TX_maternal_00020404_TX_paternal_00020108,TX_maternal_00020404,TX_paternal_00020108,X,Y,227838226,34329997,227842667,34334525,NA,NA,1914,13
TX_maternal_00020405_TX_paternal_00020107,TX_maternal_00020405,TX_paternal_00020107,X,Y,227871736,34303148,227876898,34308266,NA,NA,1852,7613
TX_maternal_00020406_TX_paternal_00020106,TX_maternal_00020406,TX_paternal_00020106,X,Y,227883398,34292491,227890599,34299440,NA,NA,2053,920
TX_maternal_00020407_TX_paternal_00020104,TX_maternal_00020407,TX_paternal_00020104,X,Y,227897524,34283903,227898934,34285312,NA,NA,1077,3744
TX_maternal_00020408_TX_paternal_00020103,TX_maternal_00020408,TX_paternal_00020103,X,Y,227937345,34252939,227942944,34262976,NA,NA,1134,785
TX_maternal_00020409_TX_paternal_00020102,TX_maternal_00020409,TX_paternal_00020102,X,Y,227947232,34250459,227949505,34252735,NA,NA,1334,1221
TX_maternal_00020410_TX_paternal_00020101,TX_maternal_00020410,TX_paternal_00020101,X,Y,227971134,34212515,227972613,34213994,NA,NA,1479,237
TX_maternal_00020411_TX_paternal_00020100,TX_maternal_00020411,TX_paternal_00020100,X,Y,228044225,34140314,228044813,34140902,NA,NA,588,0
TX_maternal_00020413_TX_paternal_00020097,TX_maternal_00020413,TX_paternal_00020097,X,Y,228071164,34107689,228077438,34113963,NA,NA,2534,14274
TX_maternal_00020415_TX_paternal_00020096,TX_maternal_00020415,TX_paternal_00020096,X,Y,228146475,34034065,228151069,34038649,NA,NA,1797,103
TX_maternal_00020417_TX_paternal_00020095,TX_maternal_00020417,TX_paternal_00020095,X,Y,228187983,33975868,228190221,33977916,NA,NA,586,0
TX_maternal_00020418_TX_paternal_00020094,TX_maternal_00020418,TX_paternal_00020094,X,Y,228191748,33973372,228193872,33974709,NA,NA,207,0
TX_maternal_00020421_TX_paternal_00020091,TX_maternal_00020421,TX_paternal_00020091,X,Y,228201410,33960149,228205083,33963984,NA,NA,1149,572
TX_maternal_00020422_TX_paternal_00020090,TX_maternal_00020422,TX_paternal_00020090,X,Y,228219733,33939389,228220619,33940291,NA,NA,534,0
TX_maternal_00020423_TX_paternal_00020089,TX_maternal_00020423,TX_paternal_00020089,X,Y,228220935,33936373,228223660,33939089,NA,NA,1291,18
TX_maternal_00020425_TX_paternal_00020088,TX_maternal_00020425,TX_paternal_00020088,X,Y,228230315,33922663,228232338,33924994,NA,NA,665,0
TX_maternal_00020426_TX_paternal_00020087,TX_maternal_00020426,TX_paternal_00020087,X,Y,228269449,33843996,228271807,33846354,NA,NA,2074,1115
TX_maternal_00020427_TX_paternal_00020086,TX_maternal_00020427,TX_paternal_00020086,X,Y,228272611,33839051,228275862,33843192,NA,NA,1077,890
TX_maternal_00020429_TX_paternal_00020085,TX_maternal_00020429,TX_paternal_00020085,X,Y,228309097,33761085,228315225,33767531,NA,NA,2211,1500
TX_maternal_00020433_TX_paternal_00020084,TX_maternal_00020433,TX_paternal_00020084,X,Y,228374504,33671826,228376567,33673898,NA,NA,1381,1349
TX_maternal_00020444_TX_paternal_00020074,TX_maternal_00020444,TX_paternal_00020074,X,Y,228570147,33411226,228572117,33413824,NA,NA,1523,14
TX_maternal_00020450_TX_paternal_00020071,TX_maternal_00020450,TX_paternal_00020071,X,Y,228635776,33357660,228642946,33364872,NA,NA,2090,56
TX_maternal_00020452_TX_paternal_00020069,TX_maternal_00020452,TX_paternal_00020069,X,Y,228700763,33309878,228705617,33314932,NA,NA,1269,1427
TX_maternal_00020453_TX_paternal_00020067,TX_maternal_00020453,TX_paternal_00020067,X,Y,228750660,33243480,228751856,33244764,NA,NA,1122,158
TX_maternal_00020454_TX_paternal_00020066,TX_maternal_00020454,TX_paternal_00020066,X,Y,228807866,33199760,228810215,33202109,NA,NA,2051,17132
TX_maternal_00020455_TX_paternal_00020063,TX_maternal_00020455,TX_paternal_00020063,X,Y,228843502,33171247,228846382,33174177,NA,NA,1806,0
TX_maternal_00020459_TX_paternal_00020053,TX_maternal_00020459,TX_paternal_00020053,X,Y,228893068,33047636,228895916,33051068,NA,NA,1133,1467
TX_maternal_00020460_TX_paternal_00020052,TX_maternal_00020460,TX_paternal_00020052,X,Y,228902703,33038208,228905950,33041455,NA,NA,750,0
TX_maternal_00020458_TX_paternal_00020054,TX_maternal_00020458,TX_paternal_00020054,X,Y,228883256,33052667,228891470,33062658,NA,NA,2256,315
TX_maternal_00020467_TX_paternal_00020051,TX_maternal_00020467,TX_paternal_00020051,X,Y,229024465,32943288,229025077,32945599,NA,NA,1115,2470
TX_maternal_00020473_TX_paternal_00020043,TX_maternal_00020473,TX_paternal_00020043,X,Y,229158767,32781764,229160146,32783143,NA,NA,1050,0
TX_maternal_00020476_TX_paternal_00020039,TX_maternal_00020476,TX_paternal_00020039,X,Y,229220786,32716724,229224951,32721280,NA,NA,1140,464
TX_maternal_00020477_TX_paternal_00020038,TX_maternal_00020477,TX_paternal_00020038,X,Y,229257702,32683904,229258770,32684972,NA,NA,759,0
TX_maternal_00020478_TX_paternal_00020037,TX_maternal_00020478,TX_paternal_00020037,X,Y,229258652,32679262,229263411,32683553,NA,NA,1020,9222
TX_maternal_00020481_TX_paternal_00020034,TX_maternal_00020481,TX_paternal_00020034,X,Y,229291559,32654850,229293922,32657153,NA,NA,453,589
TX_maternal_00020488_TX_paternal_00020031,TX_maternal_00020488,TX_paternal_00020031,X,Y,229453079,32501296,229457258,32503389,NA,NA,577,19
TX_maternal_00020489_TX_paternal_00020030,TX_maternal_00020489,TX_paternal_00020030,X,Y,229470167,32487610,229473887,32488399,NA,NA,420,0
TX_maternal_00020490_TX_paternal_00020029,TX_maternal_00020490,TX_paternal_00020029,X,Y,229482027,32474054,229486828,32478837,NA,NA,1406,2236
TX_maternal_00020491_TX_paternal_00020028,TX_maternal_00020491,TX_paternal_00020028,X,Y,229493536,32462968,229496177,32467816,NA,NA,1170,269
TX_maternal_00020492_TX_paternal_00020026,TX_maternal_00020492,TX_paternal_00020026,X,Y,229514056,32445046,229519763,32450862,NA,NA,1586,18
TX_maternal_00020493_TX_paternal_00020025,TX_maternal_00020493,TX_paternal_00020025,X,Y,229543477,32395029,229550754,32401608,NA,NA,1775,2105
TX_maternal_00020494_TX_paternal_00020024,TX_maternal_00020494,TX_paternal_00020024,X,Y,229554641,32382574,229555535,32383468,NA,NA,589,3
TX_maternal_00020495_TX_paternal_00020023,TX_maternal_00020495,TX_paternal_00020023,X,Y,229555590,32378913,229559198,32382519,NA,NA,1575,154
TX_maternal_00020497_TX_paternal_00020020,TX_maternal_00020497,TX_paternal_00020020,X,Y,229688778,32243692,229692083,32249392,NA,NA,1101,40
TX_maternal_00020498_TX_paternal_00020019,TX_maternal_00020498,TX_paternal_00020019,X,Y,229721023,32217765,229723115,32219857,NA,NA,1611,0
TX_maternal_00020499_TX_paternal_00020018,TX_maternal_00020499,TX_paternal_00020018,X,Y,229726731,32210666,229730229,32214028,NA,NA,1481,1
TX_maternal_00020501_TX_paternal_00020013,TX_maternal_00020501,TX_paternal_00020013,X,Y,229785153,32108279,229787604,32110996,NA,NA,1134,650
TX_maternal_00020502_TX_paternal_00020012,TX_maternal_00020502,TX_paternal_00020012,X,Y,229788066,32098703,229794157,32108081,NA,NA,2076,711
TX_maternal_00020503_TX_paternal_00020011,TX_maternal_00020503,TX_paternal_00020011,X,Y,229830045,32081526,229840687,32092054,NA,NA,5249,2268
TX_maternal_00020504_TX_paternal_00020010,TX_maternal_00020504,TX_paternal_00020010,X,Y,229841836,32079269,229859476,32080862,NA,NA,414,0
TX_maternal_00020506_TX_paternal_00020007,TX_maternal_00020506,TX_paternal_00020007,X,Y,229871505,32048914,229874294,32051703,NA,NA,2137,12764
TX_maternal_00020508_TX_paternal_00020005,TX_maternal_00020508,TX_paternal_00020005,X,Y,229922681,32002149,229924827,32004295,NA,NA,2049,2641
TX_maternal_00020509_TX_paternal_00020002,TX_maternal_00020509,TX_paternal_00020002,X,Y,230016240,31888301,230020242,31892304,NA,NA,1364,741
TX_maternal_00020513_TX_paternal_00019973,TX_maternal_00020513,TX_paternal_00019973,X,Y,230359460,30758493,230370051,30760465,NA,NA,1369,1
TX_maternal_00020514_TX_paternal_00019997,TX_maternal_00020514,TX_paternal_00019997,X,Y,230381169,31597428,230385241,31601131,NA,NA,719,1463
TX_maternal_00020515_TX_paternal_00019996,TX_maternal_00020515,TX_paternal_00019996,X,Y,230434049,31575349,230434793,31577575,NA,NA,785,468
TX_maternal_00020516_TX_paternal_00019995,TX_maternal_00020516,TX_paternal_00019995,X,Y,230435046,31570806,230462722,31574086,NA,NA,1459,2769
TX_maternal_00020517_TX_paternal_00019992,TX_maternal_00020517,TX_paternal_00019992,X,Y,230595810,31388759,230604419,31391809,NA,NA,983,2
TX_maternal_00020518_TX_paternal_00019991,TX_maternal_00020518,TX_paternal_00019991,X,Y,230609336,31383806,230610240,31384710,NA,NA,567,696
TX_maternal_00020519_TX_paternal_00019990,TX_maternal_00020519,TX_paternal_00019990,X,Y,230610966,31378515,230615804,31383092,NA,NA,2525,1136
TX_maternal_00020520_TX_paternal_00019989,TX_maternal_00020520,TX_paternal_00019989,X,Y,230687083,31318036,230689828,31320784,NA,NA,2011,266
TX_maternal_00020522_TX_paternal_00019988,TX_maternal_00020522,TX_paternal_00019988,X,Y,230743073,31273399,230746943,31278025,NA,NA,1017,422
TX_maternal_00020524_TX_paternal_00019985,TX_maternal_00020524,TX_paternal_00019985,X,Y,230840054,31178748,230846433,31185124,NA,NA,2628,1144
TX_maternal_00020526_TX_paternal_00019963,TX_maternal_00020526,TX_paternal_00019963,X,Y,230935031,30433128,230939492,30437510,NA,NA,1011,1194
TX_maternal_00020527_TX_paternal_00019964,TX_maternal_00020527,TX_paternal_00019964,X,Y,230968667,30466721,230972596,30470677,NA,NA,1381,195
TX_maternal_00020529_TX_paternal_00019965,TX_maternal_00020529,TX_paternal_00019965,X,Y,231047213,30525464,231049444,30527608,NA,NA,1217,711
TX_maternal_00020532_TX_paternal_00019969,TX_maternal_00020532,TX_paternal_00019969,X,Y,231068998,30544458,231070868,30546329,NA,NA,1502,90
TX_maternal_00020533_TX_paternal_00019970,TX_maternal_00020533,TX_paternal_00019970,X,Y,231073511,30548585,231101548,30557311,NA,NA,840,0
TX_maternal_00020534_TX_paternal_00019971,TX_maternal_00020534,TX_paternal_00019971,X,Y,231128595,30600015,231142141,30613788,NA,NA,6630,1238
TX_maternal_00020537_TX_paternal_00019972,TX_maternal_00020537,TX_paternal_00019972,X,Y,231253375,30706749,231261226,30715058,NA,NA,3439,11
TX_maternal_00020539_TX_paternal_00019979,TX_maternal_00020539,TX_paternal_00019979,X,Y,231326462,30947305,231328135,30949016,NA,NA,1314,0
TX_maternal_00020542_TX_paternal_00019976,TX_maternal_00020542,TX_paternal_00019976,X,Y,231366981,30919288,231370775,30930221,NA,NA,1705,0
TX_maternal_00020544_TX_paternal_00019978,TX_maternal_00020544,TX_paternal_00019978,X,Y,231377522,30935567,231379098,30937175,NA,NA,612,0
TX_maternal_00020546_TX_paternal_00019981,TX_maternal_00020546,TX_paternal_00019981,X,Y,231427015,31028332,231429285,31030348,NA,NA,1375,0
TX_maternal_00020548_TX_paternal_00019957,TX_maternal_00020548,TX_paternal_00019957,X,Y,231806148,30127851,231812178,30133783,NA,NA,2449,1811
TX_maternal_00020549_TX_paternal_00019954,TX_maternal_00020549,TX_paternal_00019954,X,Y,231844725,30090372,231846995,30120316,NA,NA,1230,664
TX_maternal_00020551_TX_paternal_00019953,TX_maternal_00020551,TX_paternal_00019953,X,Y,231854345,30085908,231857660,30089403,NA,NA,2323,3466
TX_maternal_00020552_TX_paternal_00019952,TX_maternal_00020552,TX_paternal_00019952,X,Y,231858440,30084053,231862149,30085267,NA,NA,906,4
TX_maternal_00020553_TX_paternal_00019947,TX_maternal_00020553,TX_paternal_00019947,X,Y,231879512,29994793,231898562,29998638,NA,NA,1629,2533
TX_maternal_00020555_TX_paternal_00019948,TX_maternal_00020555,TX_paternal_00019948,X,Y,231914187,30008989,231917595,30034141,NA,NA,1449,0
TX_maternal_00020557_TX_paternal_00019946,TX_maternal_00020557,TX_paternal_00019946,X,Y,232014047,29946488,232016546,29953873,NA,NA,2372,1
TX_maternal_00020558_TX_paternal_00019945,TX_maternal_00020558,TX_paternal_00019945,X,Y,232024939,29930376,232026825,29933248,NA,NA,1253,2261
